Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
25.07.08,Грибы,Кладоспориум,164,Спорообразование на среднем уровне.
22.07.08,Лиственные деревья,Ольха,0,Не обнаружены.
22.07.08,Лиственные деревья,Орешник,0,Не обнаружены.
22.07.08,Лиственные деревья,Тополь,0,Не обнаружены.
22.07.08,Лиственные деревья,Береза,0,Не обнаружены.
22.07.08,Лиственные деревья,Клен,0,Не обнаружены.
22.07.08,Лиственные деревья,Вяз,0,Не обнаружены.
22.07.08,Лиственные деревья,Ясень,0,Не обнаружены.
22.07.08,Лиственные деревья,Ива,0,Не обнаружены.
22.07.08,Лиственные деревья,Дуб,0,Не обнаружены.
22.07.08,Лиственные деревья,Липа,0,Пыление заканчивается.
22.07.08,Хвойные деревья,Ель,0,Не обнаружены.
22.07.08,Хвойные деревья,Сосна,0,Не обнаружены.
22.07.08,Злаки,Злаки,31,Продолжается пыление.
22.07.08,Сорняки,Маревые,1,Началось пыление.
22.07.08,Сорняки,Подорожник,3,Продолжается пыление.
22.07.08,Сорняки,Щавель,5,Продолжается пыление.
22.07.08,Сорняки,Крапива,203,Продолжается пыление.
22.07.08,Сорняки,Полынь,0,Не обнаружены.
22.07.08,Сорняки,Амброзия,1,Началось пыление.
22.07.08,Грибы,Кладоспориум,192,Спорообразование на среднем уровне
22.07.08,Грибы,Альтернария,18,Спорообразование на среднем уровне
18.07.08,Лиственные деревья,Ольха,0,Не обнаружены.
18.07.08,Лиственные деревья,Орешник,0,Не обнаружены.
18.07.08,Лиственные деревья,Тополь,0,Не обнаружены.
18.07.08,Лиственные деревья,Береза,0,Не обнаружены.
18.07.08,Лиственные деревья,Клен,0,Не обнаружены.
18.07.08,Лиственные деревья,Вяз,0,Не обнаружены.
18.07.08,Лиственные деревья,Ясень,0,Не обнаружены.
18.07.08,Лиственные деревья,Ива,0,Не обнаружены.
18.07.08,Лиственные деревья,Дуб,0,Не обнаружены.
18.07.08,Лиственные деревья,Липа,4,Продолжается пыление.
18.07.08,Хвойные деревья,Ель,0,Не обнаружены.
18.07.08,Хвойные деревья,Сосна,0,Не обнаружены.
18.07.08,Злаки,Злаки,39,Продолжается пыление.
18.07.08,Сорняки,Маревые,0,Не обнаружены.
18.07.08,Сорняки,Подорожник,6,Продолжается пыление.
18.07.08,Сорняки,Щавель,1,Продолжается пыление.
18.07.08,Сорняки,Крапива,107,Продолжается пыление.
18.07.08,Сорняки,Полынь,0,Не обнаружены.
18.07.08,Сорняки,Амброзия,0,Не обнаружены.
18.07.08,Грибы,Кладоспориум,145,Спорообразованиена среднем уровне.
18.07.08,Грибы,Альтернария,7,Спорообразованиена среднем уровне.
14.07.08,Лиственные деревья,Ольха,0,Не обнаружены.
14.07.08,Лиственные деревья,Орешник,0,Не обнаружены.
14.07.08,Лиственные деревья,Тополь,0,Не обнаружены.
14.07.08,Лиственные деревья,Береза,0,Не обнаружены.
14.07.08,Лиственные деревья,Клен,0,Не обнаружены.
14.07.08,Лиственные деревья,Вяз,0,Не обнаружены.
14.07.08,Лиственные деревья,Ясень,0,Не обнаружены.
14.07.08,Лиственные деревья,Ива,0,Не обнаружены.
14.07.08,Лиственные деревья,Дуб,0,Не обнаружены.
14.07.08,Лиственные деревья,Липа,2,Продолжается пыление.
14.07.08,Хвойные деревья,Ель,0,Не обнаружены.
14.07.08,Хвойные деревья,Сосна,0,Не обнаружены.
14.07.08,Злаки,Злаки,68,Продолжается пыление.
14.07.08,Сорняки,Маревые,0,Не обнаружены.
14.07.08,Сорняки,Подорожник,3,Продолжается пыление.
14.07.08,Сорняки,Щавель,1,Продолжается пыление.
14.07.08,Сорняки,Крапива,57,Продолжается пыление.
14.07.08,Сорняки,Полынь,0,Не обнаружены.
14.07.08,Сорняки,Амброзия,0,Не обнаружены.
14.07.08,Грибы,Альтернария,14,Спорообразование на среднем уровне
14.07.08,Грибы,Кладоспориум,171,Спорообразование на среднем уровне
11.07.08,Лиственные деревья,Ольха,0,Не обнаружены.
11.07.08,Лиственные деревья,Орешник,0,Не обнаружены.
11.07.08,Лиственные деревья,Тополь,0,Не обнаружены.
11.07.08,Лиственные деревья,Береза,0,Не обнаружены.
11.07.08,Лиственные деревья,Клен,0,Не обнаружены.
11.07.08,Лиственные деревья,Вяз,0,Не обнаружены.
11.07.08,Лиственные деревья,Ясень,0,Не обнаружены.
11.07.08,Лиственные деревья,Ива,0,Не обнаружены.
11.07.08,Лиственные деревья,Дуб,0,Не обнаружены.
11.07.08,Лиственные деревья,Липа,2,Продолжается пыление.
11.07.08,Хвойные деревья,Ель,0,Не обнаружены.
11.07.08,Хвойные деревья,Сосна,0,Не обнаружены.
11.07.08,Злаки,Злаки,14,Продолжается пыление.
11.07.08,Сорняки,Маревые,0,Не обнаружены.
11.07.08,Сорняки,Подорожник,1,Продолжается пыление.
11.07.08,Сорняки,Щавель,1,Продолжается пыление.
11.07.08,Сорняки,Крапива,54,Продолжается пыление.
11.07.08,Сорняки,Полынь,0,Не обнаружены.
11.07.08,Сорняки,Амброзия,0,Не обнаружены.
11.07.08,Грибы,Кладоспориум,112,Спорообразование на среднем уровне.
11.07.08,Грибы,Альтернария,7,Спорообразование на среднем уровне.
09.07.08,Лиственные деревья,Ольха,0,Не обнаружены.
09.07.08,Лиственные деревья,Орешник,0,Не обнаружены.
09.07.08,Лиственные деревья,Тополь,0,Не обнаружены.
09.07.08,Лиственные деревья,Береза,0,Не обнаружены.
09.07.08,Лиственные деревья,Клен,0,Не обнаружены.
09.07.08,Лиственные деревья,Вяз,0,Не обнаружены.
09.07.08,Лиственные деревья,Ясень,0,Не обнаружены.
09.07.08,Лиственные деревья,Ива,0,Не обнаружены.
09.07.08,Лиственные деревья,Дуб,0,Не обнаружены.
09.07.08,Лиственные деревья,Липа,9,Началось пыление липы.
09.07.08,Хвойные деревья,Ель,0,Не обнаружены.
09.07.08,Хвойные деревья,Сосна,0,Не обнаружены.
09.07.08,Злаки,Злаки,15,Продолжается пыление.
09.07.08,Сорняки,Маревые,0,Не обнаружены.
09.07.08,Сорняки,Подорожник,2,Продолжается пыление.
09.07.08,Сорняки,Щавель,4,Продолжается пыление.
09.07.08,Сорняки,Крапива,69,Продолжается пыление.
09.07.08,Сорняки,Полынь,0,Не обнаружены.
09.07.08,Сорняки,Амброзия,0,Не обнаружены.
09.07.08,Грибы,Кладоспориум,38,Спорообразование на низком уровне.
09.07.08,Грибы,Альтернария,3,Спорообразование на низком уровне.
07.07.08,Лиственные деревья,Ольха,0,Не обнаружены.
07.07.08,Лиственные деревья,Орешник,0,Не обнаружены.
07.07.08,Лиственные деревья,Тополь,0,Не обнаружены.
07.07.08,Лиственные деревья,Береза,0,Не обнаружены.
07.07.08,Лиственные деревья,Клен,0,Не обнаружены.
07.07.08,Лиственные деревья,Вяз,0,Не обнаружены.
07.07.08,Лиственные деревья,Ясень,0,Не обнаружены.
07.07.08,Лиственные деревья,Ива,0,Не обнаружены.
07.07.08,Лиственные деревья,Дуб,0,Не обнаружены.
07.07.08,Лиственные деревья,Липа,0,Не обнаружены.
07.07.08,Хвойные деревья,Ель,0,Не обнаружены.
07.07.08,Хвойные деревья,Сосна,0,Не обнаружены.
07.07.08,Злаки,Злаки,16,Продолжается пыление.
07.07.08,Сорняки,Маревые,0,Не обнаружены.
07.07.08,Сорняки,Подорожник,3,Продолжается пыление.
07.07.08,Сорняки,Щавель,0,Продолжается пыление.
07.07.08,Сорняки,Крапива,9,Продолжается пыление.
07.07.08,Сорняки,Полынь,0,Не обнаружены.
07.07.08,Сорняки,Амброзия,0,Не обнаружены.
07.07.08,Грибы,Кладоспориум,45,Спорообразование на низком уровне
07.07.08,Грибы,Альтернария,2,Спорообразование на низком уровне
04.07.08,Лиственные деревья,Ольха,0,Не обнаружены.
04.07.08,Лиственные деревья,Орешник,0,Не обнаружены.
04.07.08,Лиственные деревья,Тополь,0,Не обнаружены.
04.07.08,Лиственные деревья,Береза,0,Не обнаружены.
04.07.08,Лиственные деревья,Клен,0,Не обнаружены.
04.07.08,Лиственные деревья,Вяз,0,Не обнаружены.
04.07.08,Лиственные деревья,Ясень,0,Не обнаружены.
04.07.08,Лиственные деревья,Ива,0,Не обнаружены.
04.07.08,Лиственные деревья,Дуб,0,Не обнаружены.
04.07.08,Лиственные деревья,Липа,0,Не обнаружены.
04.07.08,Хвойные деревья,Ель,0,Не обнаружены.
04.07.08,Хвойные деревья,Сосна,2,Сезон пыления закончился.
04.07.08,Злаки,Злаки,20,Продолжается пыление.
04.07.08,Сорняки,Маревые,0,Не обнаружены.
04.07.08,Сорняки,Подорожник,7,Продолжается пыление.
04.07.08,Сорняки,Щавель,5,Продолжается пыление.
04.07.08,Сорняки,Крапива,22,Продолжается пыление.
04.07.08,Сорняки,Полынь,0,Не обнаружены.
04.07.08,Сорняки,Амброзия,0,Не обнаружены.
04.07.08,Грибы,Кладоспориум,58,Спорообразование на низком уровне.
04.07.08,Грибы,Альтернария,3,Спорообразование на низком уровне.
30.06.08,Лиственные деревья,Ольха,0,Не обнаружены.
30.06.08,Лиственные деревья,Орешник,0,Не обнаружены.
30.06.08,Лиственные деревья,Тополь,0,Не обнаружены.
30.06.08,Лиственные деревья,Береза,0,Не обнаружены.
30.06.08,Лиственные деревья,Клен,0,Не обнаружены.
30.06.08,Лиственные деревья,Вяз,0,Не обнаружены.
30.06.08,Лиственные деревья,Ясень,0,Не обнаружены.
30.06.08,Лиственные деревья,Ива,0,Не обнаружены.
30.06.08,Лиственные деревья,Дуб,0,Не обнаружены.
30.06.08,Лиственные деревья,Липа,0,Не обнаружены.
30.06.08,Хвойные деревья,Ель,0,Не обнаружены.
30.06.08,Хвойные деревья,Сосна,2,Сезон пыления закончился.
30.06.08,Злаки,Злаки,19,Продолжается пыление.
30.06.08,Сорняки,Маревые,0,Не обнаружены.
30.06.08,Сорняки,Подорожник,1,Началось пыление подорожника.
30.06.08,Сорняки,Щавель,3,Продолжается пыление.
30.06.08,Сорняки,Крапива,19,Продолжается пыление.
30.06.08,Сорняки,Полынь,0,Не обнаружены.
30.06.08,Сорняки,Амброзия,0,Не обнаружены.
30.06.08,Грибы,Кладоспориум,47,Продолжается спорообразование.
30.06.08,Грибы,Альтернария,2,Продолжается спорообразование.
28.06.08,Лиственные деревья,Ольха,0,Не обнаружены.
28.06.08,Лиственные деревья,Орешник,0,Не обнаружены.
28.06.08,Лиственные деревья,Тополь,0,Не обнаружены.
28.06.08,Лиственные деревья,Береза,0,Не обнаружены.
28.06.08,Лиственные деревья,Клен,0,Не обнаружены.
28.06.08,Лиственные деревья,Вяз,0,Не обнаружены.
28.06.08,Лиственные деревья,Ива,0,Не обнаружены.
28.06.08,Лиственные деревья,Дуб,0,Не обнаружены.
28.06.08,Лиственные деревья,Липа,0,Не обнаружены.
28.06.08,Хвойные деревья,Ель,0,Не обнаружены.
28.06.08,Хвойные деревья,Сосна,1,Пыление закончилось.
28.06.08,Злаки,Злаки,45,Продолжается пыление.
28.06.08,Сорняки,Маревые,0,Не обнаружены.
28.06.08,Сорняки,Подорожник,0,Не обнаружены.
28.06.08,Сорняки,Щавель,1,Начался сезон пыления.
28.06.08,Сорняки,Крапива,13,Продолжается пыление.
28.06.08,Сорняки,Полынь,0,Не обнаружены.
28.06.08,Сорняки,Амброзия,0,Не обнаружены.
28.06.08,Грибы,Кладоспориум,74,Спорообразование продолжается.
28.06.08,Грибы,Альтернария,3,Спорообразование продолжается.
28.06.08,Лиственные деревья,Ясень,0,Не обнаружены.
25.06.08,Лиственные деревья,Ольха,0,Не обнаружены.
25.06.08,Лиственные деревья,Орешник,0,Не обнаружены.
25.06.08,Лиственные деревья,Тополь,0,Не обнаружены.
25.06.08,Лиственные деревья,Береза,0,Не обнаружены.
25.06.08,Лиственные деревья,Клен,0,Не обнаружены.
25.06.08,Лиственные деревья,Вяз,0,Не обнаружены.
25.06.08,Лиственные деревья,Ясень,0,Не обнаружены.
25.06.08,Лиственные деревья,Ива,0,Не обнаружены.
25.06.08,Лиственные деревья,Дуб,0,Не обнаружены.
25.06.08,Лиственные деревья,Липа,0,Не обнаружены.
25.06.08,Хвойные деревья,Ель,0,Не обнаружены.
25.06.08,Хвойные деревья,Сосна,1,Пыление закончилось.
25.06.08,Злаки,Злаки,92,Продолжается пыление.
25.06.08,Сорняки,Маревые,0,Не обнаружены.
25.06.08,Сорняки,Подорожник,0,Не обнаружены.
25.06.08,Сорняки,Щавель,0,Не обнаружены.
25.06.08,Сорняки,Крапива,17,Продолжается пыление.
25.06.08,Сорняки,Полынь,0,Не обнаружены.
25.06.08,Сорняки,Амброзия,0,Не обнаружены.
25.06.08,Грибы,Кладоспориум,163,Спорообразование на среднем уровне.
25.06.08,Грибы,Альтернария,4,Спорообразование на низком уровне.
14.06.08,Лиственные деревья,Ива,0,Не обнаружены.
14.06.08,Лиственные деревья,Дуб,0,Не обнаружены.
14.06.08,Лиственные деревья,Липа,0,Не обнаружены.
14.06.08,Хвойные деревья,Ель,0,Не обнаружены.
14.06.08,Хвойные деревья,Сосна,47,Заканчивается пыление
14.06.08,Злаки,Злаки,171,Продолжается пыление.
14.06.08,Сорняки,Маревые,0,Не обнаружены.
14.06.08,Сорняки,Подорожник,0,Не обнаружены.
14.06.08,Сорняки,Щавель,0,Не обнаружены.
14.06.08,Сорняки,Крапива,5,Продолжается пыление.
14.06.08,Сорняки,Полынь,0,Не обнаружены.
14.06.08,Сорняки,Амброзия,0,Не обнаружены.
14.06.08,Грибы,Кладоспориум,16,Спорообразование на низком уровне.
14.06.08,Грибы,Альтернария,2,Спорообразование на низком уровне.
14.06.08,Лиственные деревья,Ольха,0,Не обнаружены.
14.06.08,Лиственные деревья,Орешник,0,Не обнаружены.
14.06.08,Лиственные деревья,Тополь,0,Не обнаружены.
14.06.08,Лиственные деревья,Береза,0,Не обнаружены.
14.06.08,Лиственные деревья,Клен,0,Не обнаружены.
14.06.08,Лиственные деревья,Вяз,0,Не обнаружены.
14.06.08,Лиственные деревья,Ясень,0,Не обнаружены.
07.06.08,Лиственные деревья,Ольха,0,Не обнаружены.
07.06.08,Лиственные деревья,Орешник,0,Не обнаружены.
07.06.08,Лиственные деревья,Тополь,0,Не обнаружены.
07.06.08,Лиственные деревья,Береза,8,Сезон пыления закончился.
07.06.08,Лиственные деревья,Клен,0,Не обнаружены.
07.06.08,Лиственные деревья,Вяз,0,Не обнаружены.
07.06.08,Лиственные деревья,Ясень,0,Не обнаружены.
07.06.08,Лиственные деревья,Ива,0,Не обнаружены.
07.06.08,Лиственные деревья,Дуб,0,Не обнаружены.
07.06.08,Лиственные деревья,Липа,0,Не обнаружены.
07.06.08,Хвойные деревья,Ель,0,Не обнаружены.
07.06.08,Хвойные деревья,Сосна,185,Продолжается пыление.
07.06.08,Злаки,Злаки,14,Продолжается пыление.
07.06.08,Сорняки,Маревые,0,Не обнаружены.
07.06.08,Сорняки,Подорожник,0,Не обнаружены.
07.06.08,Сорняки,Щавель,0,Не обнаружены.
07.06.08,Сорняки,Крапива,3,Началось пыление.
07.06.08,Сорняки,Полынь,0,Не обнаружены.
07.06.08,Сорняки,Амброзия,0,Не обнаружены.
07.06.08,Грибы,Кладоспориум,0,Не обнаружены.
07.06.08,Грибы,Альтернария,0,Не обнаружены.
05.06.08,Лиственные деревья,Ольха,0,Не обнаружены.
05.06.08,Лиственные деревья,Орешник,0,Не обнаружены.
05.06.08,Лиственные деревья,Тополь,0,Не обнаружены.
05.06.08,Лиственные деревья,Береза,16,Сезон пыления заканчивается.
05.06.08,Лиственные деревья,Клен,0,Не обнаружены.
05.06.08,Лиственные деревья,Вяз,0,Не обнаружены.
05.06.08,Лиственные деревья,Ясень,0,Не обнаружены.
05.06.08,Лиственные деревья,Ива,0,Не обнаружены.
05.06.08,Лиственные деревья,Дуб,3,Сезон пыления закончился.
05.06.08,Лиственные деревья,Липа,0,Не обнаружены.
05.06.08,Хвойные деревья,Ель,0,Не обнаружены.
05.06.08,Хвойные деревья,Сосна,527,Продолжается пыление.
05.06.08,Злаки,Злаки,29,Продолжается пыление на низком уровне.
05.06.08,Сорняки,Маревые,0,Не обнаружены.
05.06.08,Сорняки,Подорожник,0,Не обнаружены.
05.06.08,Сорняки,Щавель,0,Не обнаружены.
05.06.08,Сорняки,Крапива,0,Не обнаружены.
05.06.08,Сорняки,Полынь,0,Не обнаружены.
05.06.08,Сорняки,Амброзия,0,Не обнаружены.
05.06.08,Грибы,Кладоспориум,15,Спорообразование на низком уровне.
05.06.08,Грибы,Альтернария,0,Не обнаружены.
03.06.08,Лиственные деревья,Ольха,0,Не обнаружеы.
03.06.08,Лиственные деревья,Орешник,0,Не обнаружеы.
03.06.08,Лиственные деревья,Тополь,0,Не обнаружеы.
03.06.08,Лиственные деревья,Береза,4,Сезон пыления заканчивается.
03.06.08,Лиственные деревья,Клен,0,Не обнаружеы.
03.06.08,Лиственные деревья,Вяз,0,Не обнаружеы.
03.06.08,Лиственные деревья,Ясень,0,Не обнаружеы.
03.06.08,Лиственные деревья,Ива,0,Не обнаружеы.
03.06.08,Лиственные деревья,Дуб,0,Не обнаружеы.
03.06.08,Лиственные деревья,Липа,0,Не обнаружеы.
03.06.08,Хвойные деревья,Ель,1,Пыление закончилось.
03.06.08,Хвойные деревья,Сосна,103,Продолжается пыление.
03.06.08,Злаки,Злаки,21,Продолжается пыление.
03.06.08,Сорняки,Маревые,0,Не обнаружеы.
03.06.08,Сорняки,Подорожник,0,Не обнаружеы.
03.06.08,Сорняки,Щавель,0,Не обнаружеы.
03.06.08,Сорняки,Крапива,0,Не обнаружеы.
03.06.08,Сорняки,Полынь,0,Не обнаружеы.
03.06.08,Сорняки,Амброзия,0,Не обнаружеы.
03.06.08,Грибы,Кладоспориум,11,Низкая концентрация.
03.06.08,Грибы,Альтернария,0,Не обнаружеы.
31.05.08,Лиственные деревья,Ольха,0,Не обнаружены.
31.05.08,Лиственные деревья,Орешник,0,Не обнаружены.
31.05.08,Лиственные деревья,Тополь,0,Не обнаружены.
31.05.08,Лиственные деревья,Береза,61,Пыление заканчивается.
31.05.08,Лиственные деревья,Клен,0,Не обнаружены.
31.05.08,Лиственные деревья,Вяз,0,Не обнаружены.
31.05.08,Лиственные деревья,Ясень,0,Не обнаружены.
31.05.08,Лиственные деревья,Ива,0,Не обнаружены.
31.05.08,Лиственные деревья,Дуб,11,Пыление заканчивается.
31.05.08,Лиственные деревья,Липа,0,Не обнаружены.
31.05.08,Хвойные деревья,Ель,0,Не обнаружены.
31.05.08,Хвойные деревья,Сосна,834,В разгаре пыление сосны.
31.05.08,Злаки,Злаки,23,Начался сезон пыления злаков.
31.05.08,Сорняки,Маревые,0,Не обнаружены.
31.05.08,Сорняки,Подорожник,0,Не обнаружены.
31.05.08,Сорняки,Щавель,0,Не обнаружены.
31.05.08,Сорняки,Крапива,0,Не обнаружены.
31.05.08,Сорняки,Полынь,0,Не обнаружены.
31.05.08,Сорняки,Амброзия,0,Не обнаружены.
31.05.08,Грибы,Кладоспориум,0,Не обнаружены.
31.05.08,Грибы,Альтернария,3,Спорообразование на низком уровне.
27.05.08,Лиственные деревья,Ольха,0,Не обнаружены.
27.05.08,Лиственные деревья,Орешник,0,Не обнаружены.
27.05.08,Лиственные деревья,Тополь,0,Не обнаружены.
27.05.08,Лиственные деревья,Береза,32,Низкая концентрация.
27.05.08,Лиственные деревья,Клен,0,Не обнаружены.
27.05.08,Лиственные деревья,Вяз,0,Не обнаружены.
27.05.08,Лиственные деревья,Ясень,0,Не обнаружены.
27.05.08,Лиственные деревья,Ива,17,Низкая концентрация.
27.05.08,Лиственные деревья,Дуб,11,Низкая концентрация.
27.05.08,Лиственные деревья,Липа,0,Не обнаружены.
27.05.08,Хвойные деревья,Ель,0,Не обнаружены.
27.05.08,Хвойные деревья,Сосна,634,В разгаре пыление сосны.
27.05.08,Злаки,Злаки,0,Не обнаружены.
27.05.08,Сорняки,Маревые,0,Не обнаружены.
27.05.08,Сорняки,Подорожник,0,Не обнаружены.
27.05.08,Сорняки,Щавель,0,Не обнаружены.
27.05.08,Сорняки,Крапива,0,Не обнаружены.
27.05.08,Сорняки,Полынь,0,Не обнаружены.
27.05.08,Сорняки,Амброзия,0,Не обнаружены.
27.05.08,Грибы,Кладоспориум,0,Не обнаружены.
27.05.08,Грибы,Альтернария,0,Не обнаружены.
24.05.08,Лиственные деревья,Ольха,0,Не обнаружены.
24.05.08,Лиственные деревья,Орешник,0,Не обнаружены.
24.05.08,Лиственные деревья,Тополь,0,Не обнаружены.
24.05.08,Лиственные деревья,Береза,23,Сезон пыления заканчивается.
24.05.08,Лиственные деревья,Клен,0,Не обнаружены.
24.05.08,Лиственные деревья,Вяз,0,Не обнаружены.
24.05.08,Лиственные деревья,Ясень,0,Не обнаружены.
24.05.08,Лиственные деревья,Ива,3,Сезон пыления заканчивается.
24.05.08,Лиственные деревья,Дуб,7,Сезон пыления заканчивается.
24.05.08,Лиственные деревья,Липа,0,Не обнаружены.
24.05.08,Хвойные деревья,Ель,2,Сезон пыления заканчивается.
24.05.08,Хвойные деревья,Сосна,143,В разгаре пыление сосны.
24.05.08,Злаки,Злаки,0,Ожидается начало пыления.
24.05.08,Сорняки,Маревые,0,Не обнаружены.
24.05.08,Сорняки,Подорожник,0,Не обнаружены.
24.05.08,Сорняки,Щавель,0,Не обнаружены.
24.05.08,Сорняки,Крапива,0,Не обнаружены.
24.05.08,Сорняки,Полынь,0,Не обнаружены.
24.05.08,Сорняки,Амброзия,0,Не обнаружены.
24.05.08,Грибы,Кладоспориум,29,Спорообразование на низком уровне.
24.05.08,Грибы,Альтернария,3,Спорообразование на низком уровне.
19.05.08,Лиственные деревья,Ольха,0,Не обнаружены.
19.05.08,Лиственные деревья,Орешник,0,Не обнаружены.
19.05.08,Лиственные деревья,Тополь,0,Не обнаружены.
19.05.08,Лиственные деревья,Береза,62,Сезон пыления заканчивается.
19.05.08,Лиственные деревья,Клен,0,Не обнаружены.
19.05.08,Лиственные деревья,Вяз,0,Не обнаружены.
19.05.08,Лиственные деревья,Ясень,0,Не обнаружены.
19.05.08,Лиственные деревья,Ива,2,Сезон пыления заканчивается.
19.05.08,Лиственные деревья,Дуб,31,Сезон пыления заканчивается.
19.05.08,Лиственные деревья,Липа,0,Не обнаружены.
19.05.08,Хвойные деревья,Ель,10,Сезон пыления заканчивается.
19.05.08,Хвойные деревья,Сосна,41,Продолжается пыление сосны.
19.05.08,Злаки,Злаки,0,Не обнаружены.
19.05.08,Сорняки,Маревые,0,Не обнаружены.
19.05.08,Сорняки,Подорожник,0,Не обнаружены.
19.05.08,Сорняки,Щавель,0,Не обнаружены.
19.05.08,Сорняки,Крапива,0,Не обнаружены.
19.05.08,Сорняки,Полынь,0,Не обнаружены.
19.05.08,Сорняки,Амброзия,0,Не обнаружены.
19.05.08,Грибы,Кладоспориум,0,Не обнаружены.
19.05.08,Грибы,Альтернария,0,Не обнаружены.
16.05.08,Лиственные деревья,Ольха,3,Низкая концентрация.
16.05.08,Лиственные деревья,Орешник,0,Не обнаружены.
16.05.08,Лиственные деревья,Тополь,0,Не обнаружены.
16.05.08,Лиственные деревья,Береза,176,Средняя концентрация.
16.05.08,Лиственные деревья,Клен,0,Не обнаружены.
16.05.08,Лиственные деревья,Вяз,0,Не обнаружены.
16.05.08,Лиственные деревья,Ясень,0,Не обнаружены.
16.05.08,Лиственные деревья,Ива,2,Низкая концентрация.
16.05.08,Лиственные деревья,Дуб,44,Средняя концентрация.
16.05.08,Лиственные деревья,Липа,0,Не обнаружены.
16.05.08,Хвойные деревья,Ель,25,Средняя концентрация.
16.05.08,Хвойные деревья,Сосна,8,Начался сезон пыления.
16.05.08,Злаки,Злаки,0,Не обнаружены.
16.05.08,Сорняки,Маревые,0,Не обнаружены.
16.05.08,Сорняки,Подорожник,0,Не обнаружены.
16.05.08,Сорняки,Щавель,0,Не обнаружены.
16.05.08,Сорняки,Крапива,0,Не обнаружены.
16.05.08,Сорняки,Полынь,0,Не обнаружены.
16.05.08,Сорняки,Амброзия,0,Не обнаружены.
16.05.08,Грибы,Кладоспориум,0,Не обнаружены.
16.05.08,Грибы,Альтернария,0,Не обнаружены.
14.05.08,Лиственные деревья,Вяз,0,Не обнаружены.
14.05.08,Лиственные деревья,Ясень,0,Не обнаружены.
14.05.08,Лиственные деревья,Ива,2,Низкая концентрация.
14.05.08,Лиственные деревья,Дуб,55,Низкая концентрация.
14.05.08,Лиственные деревья,Липа,0,Не обнаружены.
14.05.08,Хвойные деревья,Ель,5,Низкая концентрация.
14.05.08,Хвойные деревья,Сосна,0,Не обнаружены.
14.05.08,Злаки,Злаки,0,Не обнаружены.
14.05.08,Сорняки,Маревые,0,Не обнаружены.
14.05.08,Сорняки,Подорожник,0,Не обнаружены.
14.05.08,Сорняки,Щавель,0,Не обнаружены.
14.05.08,Сорняки,Крапива,0,Не обнаружены.
14.05.08,Сорняки,Полынь,0,Не обнаружены.
14.05.08,Сорняки,Амброзия,0,Не обнаружены.
14.05.08,Грибы,Кладоспориум,0,Не обнаружены.
14.05.08,Грибы,Альтернария,0,Не обнаружены.
14.05.08,Лиственные деревья,Ольха,0,Не обнаружены.
14.05.08,Лиственные деревья,Орешник,0,Не обнаружены.
14.05.08,Лиственные деревья,Тополь,0,Не обнаружены.
14.05.08,Лиственные деревья,Береза,48,Низкая концентрация.
14.05.08,Лиственные деревья,Клен,0,Не обнаружены.
12.05.08,Лиственные деревья,Ольха,0,Не обнаружены.
12.05.08,Лиственные деревья,Орешник,0,Не обнаружены.
12.05.08,Лиственные деревья,Тополь,0,Не обнаружены.
12.05.08,Лиственные деревья,Береза,96,Концентрация постепенно снижается.
12.05.08,Лиственные деревья,Клен,0,Не обнаружены.
12.05.08,Лиственные деревья,Вяз,0,Не обнаружены.
12.05.08,Лиственные деревья,Ясень,0,Не обнаружены.
12.05.08,Лиственные деревья,Ива,21,Концентрация постепенно снижается.
12.05.08,Лиственные деревья,Дуб,132,Продолжается пыление.
12.05.08,Лиственные деревья,Липа,0,Не обнаружены.
12.05.08,Хвойные деревья,Ель,75,Продолжается пыление.
12.05.08,Хвойные деревья,Сосна,0,Не обнаружены.
12.05.08,Злаки,Злаки,0,Не обнаружены.
12.05.08,Сорняки,Маревые,0,Не обнаружены.
12.05.08,Сорняки,Подорожник,0,Не обнаружены.
12.05.08,Сорняки,Щавель,0,Не обнаружены.
12.05.08,Сорняки,Крапива,0,Не обнаружены.
12.05.08,Сорняки,Полынь,0,Не обнаружены.
12.05.08,Сорняки,Амброзия,0,Не обнаружены.
12.05.08,Грибы,Кладоспориум,0,Не обнаружены.
12.05.08,Грибы,Альтернария,0,Не обнаружены.
07.05.08,Лиственные деревья,Ольха,0,Не обнаружены.
07.05.08,Лиственные деревья,Орешник,0,Не обнаружены.
07.05.08,Лиственные деревья,Тополь,3,Сезон пыления заканчивается.
07.05.08,Лиственные деревья,Береза,284,"Продолжается пыление, концентрация пыльцы постепенно снижается."
07.05.08,Лиственные деревья,Клен,1,Сезон пыления заканчивается.
07.05.08,Лиственные деревья,Вяз,0,Не обнаружены.
07.05.08,Лиственные деревья,Ясень,1,Сезон пыления заканчивается.
07.05.08,Лиственные деревья,Ива,11,"Продолжается пыление, концентрация пыльцы постепенно снижается."
07.05.08,Лиственные деревья,Дуб,323,В разгаре пыление дуба.
07.05.08,Лиственные деревья,Липа,0,Не обнаружены.
07.05.08,Хвойные деревья,Ель,107,В разгаре пыление ели.
07.05.08,Хвойные деревья,Сосна,0,Не обнаружены.
07.05.08,Злаки,Злаки,0,Не обнаружены.
07.05.08,Сорняки,Маревые,0,Не обнаружены.
07.05.08,Сорняки,Подорожник,0,Не обнаружены.
