Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
11.07.05,Грибы,Кладоспориум,5,Концентрация спор грибов в воздушном бассейне низкая.
11.07.05,Грибы,Альтернария,0,
08.07.05,Лиственные деревья,Ольха,0,
08.07.05,Лиственные деревья,Орешник,0,
08.07.05,Лиственные деревья,Тополь,0,
08.07.05,Лиственные деревья,Береза,0,
08.07.05,Лиственные деревья,Клен,0,
08.07.05,Лиственные деревья,Вяз,0,
08.07.05,Лиственные деревья,Ясень,0,
08.07.05,Лиственные деревья,Ива,0,
08.07.05,Лиственные деревья,Дуб,0,
08.07.05,Лиственные деревья,Липа,0,
08.07.05,Хвойные деревья,Ель,0,
08.07.05,Хвойные деревья,Сосна,0,
08.07.05,Злаки,Злаки,15,"Период цветения злаков продолжается. Концентрация пыльцы в воздухе низкая, благодаря тому, что скашивается газонная трава."
08.07.05,Сорняки,Маревые,0,
08.07.05,Сорняки,Подорожник,0,
08.07.05,Сорняки,Щавель,0,
08.07.05,Сорняки,Крапива,2,Продолжается период массового цветения крапивы. Роста концентрации пыльцы данного вида в воздухе города пока не наблюдается.
08.07.05,Сорняки,Полынь,0,
08.07.05,Сорняки,Амброзия,0,
08.07.05,Грибы,Кладоспориум,21,Концентрация спор грибов в воздушном бассейне низкая.
08.07.05,Грибы,Альтернария,0,
06.07.05,Лиственные деревья,Ольха,0,
06.07.05,Лиственные деревья,Орешник,0,
06.07.05,Лиственные деревья,Тополь,0,
06.07.05,Лиственные деревья,Береза,0,
06.07.05,Лиственные деревья,Клен,0,
06.07.05,Лиственные деревья,Вяз,0,
06.07.05,Лиственные деревья,Ясень,0,
06.07.05,Лиственные деревья,Ива,1,Вторичный занос пыльцевых зерен в воздушный бассейн
06.07.05,Лиственные деревья,Дуб,0,
06.07.05,Лиственные деревья,Липа,0,
06.07.05,Хвойные деревья,Ель,0,Вторичный занос пыльцевых зерен в воздушный бассейн
06.07.05,Хвойные деревья,Сосна,3,
06.07.05,Злаки,Злаки,10,Период цветения злаков продолжается. Роста концентрации пыльцы не наблюдается в связи с прошедшим накануне дождем
06.07.05,Сорняки,Маревые,0,
06.07.05,Сорняки,Подорожник,2,Цветение подорожника продолжается
06.07.05,Сорняки,Щавель,0,
06.07.05,Сорняки,Крапива,1,Продолжается период массового цветения крапивы. Роста концентрации пыльцы не наблюдается в связи с прошедшим накануне дождем.
06.07.05,Сорняки,Полынь,0,
06.07.05,Сорняки,Амброзия,0,
06.07.05,Грибы,Кладоспориум,0,
06.07.05,Грибы,Альтернария,0,
04.07.05,Лиственные деревья,Ольха,0,
04.07.05,Лиственные деревья,Орешник,0,
04.07.05,Лиственные деревья,Тополь,0,
04.07.05,Лиственные деревья,Береза,0,
04.07.05,Лиственные деревья,Клен,0,
04.07.05,Лиственные деревья,Вяз,0,
04.07.05,Лиственные деревья,Ясень,0,
04.07.05,Лиственные деревья,Ива,0,
04.07.05,Лиственные деревья,Дуб,0,
04.07.05,Лиственные деревья,Липа,0,
04.07.05,Хвойные деревья,Ель,0,
04.07.05,Хвойные деревья,Сосна,1,Вторичный занос пыльцевых зерен в воздушный бассейн
04.07.05,Злаки,Злаки,15.5,Период цветения злаков продолжается. Роста концентрации пыльцы не наблюдается в связи с высокой влажностью воздуха и дождливой погодой.
04.07.05,Сорняки,Маревые,0,
04.07.05,Сорняки,Подорожник,2.5,Цветение подорожника продолжается
04.07.05,Сорняки,Щавель,0,
04.07.05,Сорняки,Крапива,5,Продолжается период массового цветения крапивы.
04.07.05,Сорняки,Полынь,0,
04.07.05,Сорняки,Амброзия,0,
04.07.05,Грибы,Кладоспориум,0,
04.07.05,Грибы,Альтернария,0,
01.07.05,Лиственные деревья,Ольха,0,
01.07.05,Лиственные деревья,Орешник,0,
01.07.05,Лиственные деревья,Тополь,0,
01.07.05,Лиственные деревья,Береза,2,Вторичный занос пыльцы в воздух.
01.07.05,Лиственные деревья,Клен,0,
01.07.05,Лиственные деревья,Вяз,0,
01.07.05,Лиственные деревья,Ясень,0,
01.07.05,Лиственные деревья,Ива,0,
01.07.05,Лиственные деревья,Дуб,0,
01.07.05,Лиственные деревья,Липа,0,
01.07.05,Хвойные деревья,Ель,0,
01.07.05,Хвойные деревья,Сосна,4,"Закончился период пыления сосны, но в воздухе еще долго будет находиться некоторое количество ее пыльцы"
01.07.05,Злаки,Злаки,10,"Продолжается период активного цветения злаков, в том числе и наиболее опасных источников аллергии, таких как ежа сборная и мятлики и овсянница"
01.07.05,Сорняки,Маревые,0,
01.07.05,Сорняки,Подорожник,0,
01.07.05,Сорняки,Щавель,0,
01.07.05,Сорняки,Крапива,0,
01.07.05,Сорняки,Полынь,0,
01.07.05,Сорняки,Амброзия,0,
01.07.05,Грибы,Кладоспориум,0,
01.07.05,Грибы,Альтернария,0,
29.06.05,Лиственные деревья,Ольха,0,
29.06.05,Лиственные деревья,Орешник,0,
29.06.05,Лиственные деревья,Тополь,0,
29.06.05,Лиственные деревья,Береза,0,
29.06.05,Лиственные деревья,Клен,0,
29.06.05,Лиственные деревья,Вяз,0,
29.06.05,Лиственные деревья,Ясень,0,
29.06.05,Лиственные деревья,Ива,0,
29.06.05,Лиственные деревья,Дуб,0,
29.06.05,Лиственные деревья,Липа,0,
29.06.05,Хвойные деревья,Ель,0,
29.06.05,Хвойные деревья,Сосна,8,"Закончился период пыления сосны, но в воздухе еще долго будет находиться некоторое количество ее пыльцы"
29.06.05,Злаки,Злаки,2,"Продолжается период активного цветения злаков, в том числе и наиболее опасных источников аллергии, таких как ежа сборная и мятлики и овсянница"
29.06.05,Сорняки,Маревые,0,
29.06.05,Сорняки,Подорожник,0,
29.06.05,Сорняки,Щавель,0,
29.06.05,Сорняки,Крапива,0,
29.06.05,Сорняки,Полынь,0,
29.06.05,Сорняки,Амброзия,0,
29.06.05,Грибы,Кладоспориум,2,Содержание спор грибов низкое
29.06.05,Грибы,Альтернария,0,
27.06.05,Лиственные деревья,Ольха,0,
27.06.05,Лиственные деревья,Орешник,0,
27.06.05,Лиственные деревья,Тополь,0,
27.06.05,Лиственные деревья,Береза,1,Вторичный занос пыльцы в воздух.
27.06.05,Лиственные деревья,Клен,0,
27.06.05,Лиственные деревья,Вяз,0,
27.06.05,Лиственные деревья,Ясень,0,
27.06.05,Лиственные деревья,Ива,0,
27.06.05,Лиственные деревья,Дуб,0,
27.06.05,Лиственные деревья,Липа,0,
27.06.05,Хвойные деревья,Ель,0,
27.06.05,Хвойные деревья,Сосна,13,"Закончился период пыления сосны, но в воздухе еще долго будет находиться некоторое количество ее пыльцы"
27.06.05,Злаки,Злаки,9,"Продолжается период активного цветения злаков, в том числе и наиболее опасных источников аллергии, таких как ежа сборная и мятлики и овсянница"
27.06.05,Сорняки,Маревые,0,
27.06.05,Сорняки,Подорожник,0,
27.06.05,Сорняки,Щавель,0,
27.06.05,Сорняки,Крапива,1,Начинается период активного цветения крапивы.Низкая концентрация пыльцы в воздухе связана с высокой влажностью воздуха (особенно в приземном слое
27.06.05,Сорняки,Полынь,0,
27.06.05,Сорняки,Амброзия,0,
27.06.05,Грибы,Кладоспориум,0,
27.06.05,Грибы,Альтернария,0,
24.06.05,Лиственные деревья,Ольха,0,
24.06.05,Лиственные деревья,Орешник,0,
24.06.05,Лиственные деревья,Тополь,0,
24.06.05,Лиственные деревья,Береза,4,Береза давно отцвела.Вторично занесенная в воздух пыльца.
24.06.05,Лиственные деревья,Клен,0,
24.06.05,Лиственные деревья,Вяз,0,
24.06.05,Лиственные деревья,Ясень,0,
24.06.05,Лиственные деревья,Ива,1,Преиод цетения ив закончился.Вторично занесенная в воздух пыльца.
24.06.05,Лиственные деревья,Дуб,0,
24.06.05,Лиственные деревья,Липа,0,
24.06.05,Хвойные деревья,Ель,0,
24.06.05,Хвойные деревья,Сосна,41,"Пыление сосны в целом закончилось, но ее пыльца еще некоторое время будет присутствовать в воздушном бассейне."
24.06.05,Злаки,Злаки,4,Продолжается цветение злаковых трав. Ожидается рост концентрации их пыльцы в воздухе.
24.06.05,Сорняки,Маревые,0,
24.06.05,Сорняки,Подорожник,0,
24.06.05,Сорняки,Щавель,1,Продолджается цветение щавеля.
24.06.05,Сорняки,Крапива,0,
24.06.05,Сорняки,Полынь,0,
24.06.05,Сорняки,Амброзия,0,
24.06.05,Грибы,Кладоспориум,0,
24.06.05,Грибы,Альтернария,0,
22.06.05,Лиственные деревья,Дуб,0,
22.06.05,Лиственные деревья,Липа,0,
22.06.05,Хвойные деревья,Ель,0,
22.06.05,Хвойные деревья,Сосна,11,"Закончился период пыления сосны., но некоторое количество пыльцевых зерен еще довольно долго будет присутствовать в воздухе."
22.06.05,Злаки,Злаки,23,"Продолжается основной период цветения злаков. При устойчиво теплой, сухой погоде возможен рост концентрации пыльцы злаков в воздухе города."
22.06.05,Сорняки,Маревые,0,
22.06.05,Сорняки,Подорожник,0,
22.06.05,Сорняки,Щавель,0,
22.06.05,Сорняки,Крапива,0,
22.06.05,Сорняки,Полынь,0,
22.06.05,Сорняки,Амброзия,0,
22.06.05,Грибы,Кладоспориум,0,
22.06.05,Грибы,Альтернария,0,
22.06.05,Лиственные деревья,Ольха,0,
22.06.05,Лиственные деревья,Орешник,0,
22.06.05,Лиственные деревья,Тополь,0,
22.06.05,Лиственные деревья,Береза,1,Вторичный занос пыльцы в воздушный бассейн
22.06.05,Лиственные деревья,Клен,0,
22.06.05,Лиственные деревья,Вяз,0,
22.06.05,Лиственные деревья,Ясень,0,
22.06.05,Лиственные деревья,Ива,0,
20.06.05,Лиственные деревья,Береза,0,
20.06.05,Лиственные деревья,Клен,0,
20.06.05,Лиственные деревья,Вяз,0,
20.06.05,Лиственные деревья,Ясень,0,
20.06.05,Лиственные деревья,Ива,0,
20.06.05,Лиственные деревья,Дуб,2,период цветения дуба давно закончился. Вторичный занос пыльцевых зерен в воздушный бассейн города.
20.06.05,Лиственные деревья,Липа,0,
20.06.05,Хвойные деревья,Ель,0,
20.06.05,Хвойные деревья,Сосна,55,"Прериод пыления сосны подходит к заключительному этапу, только на севере области продолжается пыление отдельных представителей данного вида."
20.06.05,Злаки,Злаки,23,Начался основной период цветения злаков. При улучшении погодных условий ожидаетсЯ рост концентрации их пыльцы в воздухе.
20.06.05,Сорняки,Маревые,0,
20.06.05,Сорняки,Подорожник,0,
20.06.05,Сорняки,Щавель,0,
20.06.05,Сорняки,Крапива,0,
20.06.05,Сорняки,Полынь,0,
20.06.05,Сорняки,Амброзия,0,
20.06.05,Грибы,Кладоспориум,0,
20.06.05,Грибы,Альтернария,0,
20.06.05,Лиственные деревья,Ольха,0,
20.06.05,Лиственные деревья,Орешник,0,
20.06.05,Лиственные деревья,Тополь,0,
17.06.05,Сорняки,Полынь,0,
17.06.05,Сорняки,Амброзия,0,
17.06.05,Грибы,Кладоспориум,0,
17.06.05,Грибы,Альтернария,0,
17.06.05,Лиственные деревья,Ольха,0,
17.06.05,Лиственные деревья,Орешник,0,
17.06.05,Лиственные деревья,Тополь,0,
17.06.05,Лиственные деревья,Береза,1,Береза отцвела.Вторичный занос пыльцы
17.06.05,Лиственные деревья,Клен,0,
17.06.05,Лиственные деревья,Вяз,0,
17.06.05,Лиственные деревья,Ясень,0,
17.06.05,Лиственные деревья,Ива,0,
17.06.05,Лиственные деревья,Дуб,0,
17.06.05,Лиственные деревья,Липа,0,
17.06.05,Хвойные деревья,Ель,0,
17.06.05,Хвойные деревья,Сосна,31,Продолжается период пыления сосны. Прошедшие накануне дожди очистили воздух от пыльцы
17.06.05,Злаки,Злаки,3,"Цветение злаков продолжается, но из-за погодных условий концентрация их пыльцы в воздухе все еще очень низкая."
17.06.05,Сорняки,Маревые,0,
17.06.05,Сорняки,Подорожник,0,
17.06.05,Сорняки,Щавель,0,
17.06.05,Сорняки,Крапива,0,
15.06.05,Лиственные деревья,Ольха,0,
15.06.05,Лиственные деревья,Орешник,0,
15.06.05,Лиственные деревья,Тополь,0,
15.06.05,Лиственные деревья,Береза,0,
15.06.05,Лиственные деревья,Клен,0,
15.06.05,Лиственные деревья,Вяз,0,
15.06.05,Лиственные деревья,Ясень,0,
15.06.05,Лиственные деревья,Ива,1,Заканчивается период цветения отдельных видов позднецветущих видов ив.
15.06.05,Лиственные деревья,Дуб,0,
15.06.05,Лиственные деревья,Липа,0,
15.06.05,Хвойные деревья,Ель,0,
15.06.05,Хвойные деревья,Сосна,23,Продолжается период пыления сосны. Концентрация ее пыльцы в воздухе значительно снизилась из-за высокой влажности воздуха. При улучшении погоды ожидается рост концентрации
15.06.05,Злаки,Злаки,3,"Цветение злаков продолжается, но из-за погодных условий концентрация их пыльцы в воздухе пока еще низкая."
15.06.05,Сорняки,Маревые,0,
15.06.05,Сорняки,Подорожник,0,
15.06.05,Сорняки,Щавель,0,
15.06.05,Сорняки,Крапива,0,
15.06.05,Сорняки,Полынь,0,
15.06.05,Сорняки,Амброзия,0,
15.06.05,Грибы,Кладоспориум,0,
15.06.05,Грибы,Альтернария,0,
14.06.05,Лиственные деревья,Ольха,0,
14.06.05,Лиственные деревья,Орешник,0,
14.06.05,Лиственные деревья,Тополь,0,
14.06.05,Лиственные деревья,Береза,1,Заканчивается период цветения березы
14.06.05,Лиственные деревья,Клен,0,
14.06.05,Лиственные деревья,Вяз,0,
14.06.05,Лиственные деревья,Ясень,0,
14.06.05,Лиственные деревья,Ива,0,
14.06.05,Лиственные деревья,Дуб,0,
14.06.05,Лиственные деревья,Липа,0,
14.06.05,Хвойные деревья,Ель,0,
14.06.05,Хвойные деревья,Сосна,218,Продолжается период пыления сосны. Концентрация ее пыльцы в воздухе несколько снизилась из-за прошедшего накануне дождя и высокой влажности воздуха.
14.06.05,Злаки,Злаки,2,"Цветение злаков продолжается, но из-за погодных условий концентрация их пыльцы в воздухе пока еще очень низкая."
14.06.05,Сорняки,Маревые,0,
14.06.05,Сорняки,Подорожник,0,
14.06.05,Сорняки,Щавель,0,
14.06.05,Сорняки,Крапива,0,
14.06.05,Сорняки,Полынь,0,
14.06.05,Сорняки,Амброзия,0,
14.06.05,Грибы,Кладоспориум,3,Концентрация спор грибов очень низкая .
14.06.05,Грибы,Альтернария,0,
10.06.05,Лиственные деревья,Ольха,0,
10.06.05,Лиственные деревья,Орешник,0,
10.06.05,Лиственные деревья,Тополь,0,
10.06.05,Лиственные деревья,Береза,1,Береза закончила пыление
10.06.05,Лиственные деревья,Клен,0,
10.06.05,Лиственные деревья,Вяз,0,
10.06.05,Лиственные деревья,Ясень,3,Заканчивается цветение ясеня
10.06.05,Лиственные деревья,Ива,0,
10.06.05,Лиственные деревья,Дуб,0,
10.06.05,Лиственные деревья,Липа,0,
10.06.05,Хвойные деревья,Ель,1,Ель продолжает цвести
10.06.05,Хвойные деревья,Сосна,1347,Цветение сосны продолжается
10.06.05,Злаки,Злаки,3,Продолжается цветение злаков
10.06.05,Сорняки,Маревые,0,
10.06.05,Сорняки,Подорожник,0,
10.06.05,Сорняки,Щавель,0,
10.06.05,Сорняки,Крапива,0,
10.06.05,Сорняки,Полынь,0,
10.06.05,Сорняки,Амброзия,0,
10.06.05,Грибы,Кладоспориум,0,
10.06.05,Грибы,Альтернария,0,
08.06.05,Лиственные деревья,Тополь,0,
08.06.05,Лиственные деревья,Ольха,0,
08.06.05,Лиственные деревья,Береза,2,Период цветения березы закончился.Вторичный занос пыльцы в воздушный бассейн.
08.06.05,Лиственные деревья,Клен,0,
08.06.05,Лиственные деревья,Вяз,0,
08.06.05,Лиственные деревья,Ясень,0,
08.06.05,Лиственные деревья,Ива,0,
08.06.05,Лиственные деревья,Дуб,0,
08.06.05,Лиственные деревья,Липа,0,
08.06.05,Хвойные деревья,Ель,0,
08.06.05,Хвойные деревья,Сосна,140,Началось массовое пыление сосны на юге области.
08.06.05,Злаки,Злаки,1,Приближается период массового цветения злаковых трав.
08.06.05,Сорняки,Маревые,0,
08.06.05,Сорняки,Подорожник,0,
08.06.05,Сорняки,Щавель,0,
08.06.05,Сорняки,Крапива,0,
08.06.05,Сорняки,Полынь,0,
08.06.05,Сорняки,Амброзия,0,
08.06.05,Грибы,Кладоспориум,0,
08.06.05,Грибы,Альтернария,0,
08.06.05,Лиственные деревья,Орешник,0,
06.06.05,Лиственные деревья,Ольха,0,
06.06.05,Лиственные деревья,Орешник,0,
06.06.05,Лиственные деревья,Тополь,0,
06.06.05,Лиственные деревья,Береза,6,Закончился период цветения березы
06.06.05,Лиственные деревья,Клен,0,
06.06.05,Лиственные деревья,Вяз,0,
06.06.05,Лиственные деревья,Ясень,0,
06.06.05,Лиственные деревья,Ива,0,
06.06.05,Лиственные деревья,Дуб,20,Период цветения дуба заканчивается.
06.06.05,Лиственные деревья,Липа,0,
06.06.05,Хвойные деревья,Ель,13,Период пыления сосны закончился
06.06.05,Хвойные деревья,Сосна,102,Начинается период пыления сосны в южных районах области. Ожидается значительный рост концентрации пыльцы в воздухе.
06.06.05,Злаки,Злаки,0,"Начинается период цветения злаков, в частности началось цветение лисохвоста, но в воздухе пыльца злаков пока не обнаружена."
06.06.05,Сорняки,Маревые,0,
06.06.05,Сорняки,Подорожник,0,
06.06.05,Сорняки,Щавель,0,
06.06.05,Сорняки,Крапива,0,
06.06.05,Сорняки,Полынь,0,
06.06.05,Сорняки,Амброзия,0,
06.06.05,Грибы,Кладоспориум,0,
06.06.05,Грибы,Альтернария,0,
03.06.05,Лиственные деревья,Орешник,0,
03.06.05,Лиственные деревья,Тополь,0,
03.06.05,Лиственные деревья,Береза,33,В северных районах области продолжается период цветения березы
03.06.05,Лиственные деревья,Клен,1,"Закончилось цветение раннецветущих видов клена, ожидается начало цветения позднецветущих видов."
03.06.05,Лиственные деревья,Вяз,0,
03.06.05,Лиственные деревья,Ясень,1,Цветение ясеня закончилось.
03.06.05,Лиственные деревья,Ива,3,Продолжается период цветения отдельных видов ив.
03.06.05,Лиственные деревья,Дуб,11,Началось цветения дуба в городе и в южных районах Ленинградской области
03.06.05,Лиственные деревья,Липа,0,
03.06.05,Хвойные деревья,Ель,5,Ель в нашей области еще не пылит. Пыльца занесена из более южных регионов
03.06.05,Сорняки,Амброзия,0,
03.06.05,Грибы,Кладоспориум,0,
03.06.05,Грибы,Альтернария,0,
03.06.05,Лиственные деревья,Ольха,0,
03.06.05,Хвойные деревья,Сосна,12,Началось пыление отдельных деревьев в южных районах области.
03.06.05,Злаки,Злаки,0,
03.06.05,Сорняки,Маревые,0,
03.06.05,Сорняки,Подорожник,0,
03.06.05,Сорняки,Щавель,0,
03.06.05,Сорняки,Крапива,0,
03.06.05,Сорняки,Полынь,0,
23.05.05,Лиственные деревья,Ольха,0,
23.05.05,Лиственные деревья,Орешник,0,
23.05.05,Лиственные деревья,Тополь,1,Тополь уже закончил период цветения.
23.05.05,Лиственные деревья,Береза,95,"Цветение березы продолжается. Возможен рост концекнтрации пыльцы в воздухе, поскольку в северных районах области береза еще только начинает период своего цветения."
23.05.05,Лиственные деревья,Клен,1,"Зканчивается цветение клена американского, продолжается цветение клена платановидного"
23.05.05,Лиственные деревья,Вяз,0,
23.05.05,Лиственные деревья,Ясень,0,
23.05.05,Лиственные деревья,Ива,0,
23.05.05,Лиственные деревья,Дуб,0,
23.05.05,Лиственные деревья,Липа,0,
23.05.05,Хвойные деревья,Ель,0,
23.05.05,Хвойные деревья,Сосна,0,
23.05.05,Злаки,Злаки,0,
23.05.05,Сорняки,Маревые,0,
23.05.05,Сорняки,Подорожник,0,
23.05.05,Сорняки,Щавель,0,
23.05.05,Сорняки,Крапива,0,
23.05.05,Сорняки,Полынь,0,
23.05.05,Сорняки,Амброзия,0,
23.05.05,Грибы,Кладоспориум,0,
23.05.05,Грибы,Альтернария,0,
29.09.04,Лиственные деревья,Ольха,0,
29.09.04,Лиственные деревья,Орешник,0,
29.09.04,Лиственные деревья,Тополь,0,
29.09.04,Лиственные деревья,Береза,0,
29.09.04,Лиственные деревья,Клен,0,
29.09.04,Лиственные деревья,Вяз,0,
29.09.04,Лиственные деревья,Ясень,0,
29.09.04,Лиственные деревья,Ива,0,
29.09.04,Лиственные деревья,Дуб,0,
29.09.04,Лиственные деревья,Липа,0,
29.09.04,Хвойные деревья,Ель,0,
29.09.04,Хвойные деревья,Сосна,0,
29.09.04,Злаки,Злаки,1,"Период цветения злаков ужезакончился, но на газонах и на ранее скошенных лугах все еще продолжают вторичное цветение отдельные представители семейства злаковых."
29.09.04,Сорняки,Маревые,0,
29.09.04,Сорняки,Подорожник,0,
29.09.04,Сорняки,Щавель,0,
29.09.04,Сорняки,Крапива,0,
29.09.04,Сорняки,Полынь,0,
29.09.04,Сорняки,Амброзия,0,
29.09.04,Грибы,Кладоспориум,13,"Концентрация спор грибов по сравнению с предыдущими днями возросла в 2 раза, оставаясь, тем не менее, низкой."
29.09.04,Грибы,Альтернария,0,
27.09.04,Лиственные деревья,Ольха,0,
27.09.04,Лиственные деревья,Орешник,0,
27.09.04,Лиственные деревья,Тополь,0,
27.09.04,Лиственные деревья,Береза,0,
27.09.04,Лиственные деревья,Клен,0,
27.09.04,Лиственные деревья,Вяз,0,
27.09.04,Лиственные деревья,Ясень,0,
27.09.04,Лиственные деревья,Ива,0,
27.09.04,Лиственные деревья,Дуб,0,
27.09.04,Лиственные деревья,Липа,0,
27.09.04,Хвойные деревья,Ель,0,
27.09.04,Хвойные деревья,Сосна,0,
27.09.04,Злаки,Злаки,0.5,"Период цветения злаков закончился, но на газонах и на ранее скошенных лугах все еще продолжают вторичное цветение некоторые виды злаков."
27.09.04,Сорняки,Маревые,0,
27.09.04,Сорняки,Подорожник,0,
27.09.04,Сорняки,Щавель,0,
27.09.04,Сорняки,Крапива,0,
27.09.04,Сорняки,Полынь,0,
27.09.04,Сорняки,Амброзия,0,
27.09.04,Грибы,Кладоспориум,7.4,Концентрация спор грибов низкая.
27.09.04,Грибы,Альтернария,0.1,Концентрация спор грибов низкая.
24.09.04,Лиственные деревья,Ольха,0,
24.09.04,Лиственные деревья,Орешник,0,
24.09.04,Лиственные деревья,Тополь,0,
24.09.04,Лиственные деревья,Береза,0,
24.09.04,Лиственные деревья,Клен,0,
24.09.04,Лиственные деревья,Вяз,0,
24.09.04,Лиственные деревья,Ясень,0,
24.09.04,Лиственные деревья,Ива,0,
24.09.04,Лиственные деревья,Дуб,0,
24.09.04,Лиственные деревья,Липа,0,
24.09.04,Хвойные деревья,Ель,0,
24.09.04,Хвойные деревья,Сосна,0,
24.09.04,Злаки,Злаки,0,
24.09.04,Сорняки,Маревые,0,
24.09.04,Сорняки,Подорожник,0,
24.09.04,Сорняки,Щавель,0,
24.09.04,Сорняки,Крапива,0,
24.09.04,Сорняки,Полынь,0.1,Цветение полыни продолжается
24.09.04,Сорняки,Амброзия,0,
24.09.04,Грибы,Кладоспориум,0.4,Концентрация спор грибов низкая
24.09.04,Грибы,Альтернария,0.2,Концентрация спор грибов низкая
22.09.04,Лиственные деревья,Ольха,0,
22.09.04,Лиственные деревья,Орешник,0,
22.09.04,Лиственные деревья,Тополь,0,
22.09.04,Лиственные деревья,Береза,0,
22.09.04,Лиственные деревья,Клен,0,
22.09.04,Лиственные деревья,Вяз,0,
22.09.04,Лиственные деревья,Ясень,0,
22.09.04,Лиственные деревья,Ива,0,
22.09.04,Лиственные деревья,Дуб,0,
22.09.04,Лиственные деревья,Липа,0,
22.09.04,Хвойные деревья,Ель,0,
22.09.04,Хвойные деревья,Сосна,0.25,Вторичный занос пыльцы в воздух
22.09.04,Злаки,Злаки,0,
22.09.04,Сорняки,Маревые,0,
22.09.04,Сорняки,Подорожник,0,
22.09.04,Сорняки,Щавель,0,
22.09.04,Сорняки,Крапива,0,
22.09.04,Сорняки,Полынь,0,
22.09.04,Сорняки,Амброзия,0,
22.09.04,Грибы,Кладоспориум,9,Концентрация спор грибов низкая.
22.09.04,Грибы,Альтернария,0,
20.09.04,Лиственные деревья,Ольха,0,
20.09.04,Лиственные деревья,Орешник,0,
20.09.04,Лиственные деревья,Тополь,0,
20.09.04,Лиственные деревья,Береза,0,
20.09.04,Лиственные деревья,Клен,0,
20.09.04,Лиственные деревья,Вяз,0,
20.09.04,Лиственные деревья,Ясень,0,
20.09.04,Лиственные деревья,Ива,0,
20.09.04,Лиственные деревья,Дуб,0,
20.09.04,Лиственные деревья,Липа,0,
20.09.04,Хвойные деревья,Ель,0,
20.09.04,Хвойные деревья,Сосна,0,
20.09.04,Злаки,Злаки,0.3,"Период цветения злаков закончился, но на газонах и на ранее скошенных лугах все еще продолжают вторичное цветение некоторые виды злаков."
20.09.04,Сорняки,Маревые,0,
20.09.04,Сорняки,Подорожник,0.1,Цветение подорожника продолжается
20.09.04,Сорняки,Щавель,0,
20.09.04,Сорняки,Крапива,0,
20.09.04,Сорняки,Полынь,0,
20.09.04,Сорняки,Амброзия,0,
20.09.04,Грибы,Кладоспориум,4.2,Концентрация спор грибов низкая.
20.09.04,Грибы,Альтернария,0.3,Концентрация спор грибов низкая.
17.09.04,Лиственные деревья,Липа,0,
17.09.04,Хвойные деревья,Ель,0,
17.09.04,Хвойные деревья,Сосна,0,
17.09.04,Злаки,Злаки,0.5,"Период цветения злаков закончился, но на газонах и на ранее скошенных лугах все еще продолжают вторичное цветение некоторые виды злаков."
17.09.04,Сорняки,Маревые,0,
17.09.04,Сорняки,Подорожник,0,
17.09.04,Сорняки,Щавель,0,
17.09.04,Сорняки,Крапива,0,
17.09.04,Сорняки,Полынь,0.5,Цветение полыни практически закончилось.
17.09.04,Сорняки,Амброзия,0,
17.09.04,Грибы,Кладоспориум,7,Концентрация спор грибов низкая.
17.09.04,Грибы,Альтернария,0,
17.09.04,Лиственные деревья,Ольха,0,
17.09.04,Лиственные деревья,Орешник,0,
17.09.04,Лиственные деревья,Тополь,0,
17.09.04,Лиственные деревья,Береза,0,
17.09.04,Лиственные деревья,Клен,0,
17.09.04,Лиственные деревья,Вяз,0,
17.09.04,Лиственные деревья,Ясень,0,
17.09.04,Лиственные деревья,Ива,0,
17.09.04,Лиственные деревья,Дуб,0,
15.09.04,Лиственные деревья,Ольха,0,
15.09.04,Лиственные деревья,Орешник,0,
15.09.04,Лиственные деревья,Тополь,0,
15.09.04,Лиственные деревья,Береза,0.5,Береза давно отцвела. Вторичный занос пыльцевых зерен в воздух.
15.09.04,Лиственные деревья,Клен,0,
15.09.04,Лиственные деревья,Вяз,0,
15.09.04,Лиственные деревья,Ясень,0,
15.09.04,Лиственные деревья,Ива,0,
15.09.04,Лиственные деревья,Дуб,0,
15.09.04,Лиственные деревья,Липа,0,
15.09.04,Хвойные деревья,Ель,0,
15.09.04,Хвойные деревья,Сосна,0,
15.09.04,Злаки,Злаки,1.5,"Период цветения злаков закончился, но на газонах и на ранее скошенных лугах все еще продолжают вторичное цветение некоторые виды злаков."
15.09.04,Сорняки,Маревые,0,
15.09.04,Сорняки,Подорожник,0,
15.09.04,Сорняки,Щавель,0,
15.09.04,Сорняки,Крапива,0,
15.09.04,Сорняки,Полынь,0,
15.09.04,Сорняки,Амброзия,0,
15.09.04,Грибы,Кладоспориум,7,Концентрация спор грибов низкая.
15.09.04,Грибы,Альтернария,0,
13.09.04,Лиственные деревья,Ольха,0,
13.09.04,Лиственные деревья,Орешник,0,
13.09.04,Лиственные деревья,Тополь,0,
13.09.04,Лиственные деревья,Береза,0,
13.09.04,Лиственные деревья,Клен,0,
13.09.04,Лиственные деревья,Вяз,0,
13.09.04,Лиственные деревья,Ясень,0,
13.09.04,Лиственные деревья,Ива,0,
13.09.04,Лиственные деревья,Дуб,0,
13.09.04,Лиственные деревья,Липа,0,
13.09.04,Хвойные деревья,Ель,0,
13.09.04,Хвойные деревья,Сосна,0.05,Сосна давно отцвела. Вторичный занос пыльцевых зерен в воздух.
