Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
31.05.04,Сорняки,Маревые,0,не обнаружены
31.05.04,Сорняки,Подорожник,45,продолжается цветение
31.05.04,Сорняки,Щавель,38,продолжается цветение
31.05.04,Сорняки,Крапива,31,продолжается цветение
31.05.04,Сорняки,Полынь,0,не обнаружены
31.05.04,Сорняки,Амброзия,0,не обнаружены
31.05.04,Грибы,Кладоспориум,987,концентрация спор высокая
31.05.04,Грибы,Альтернария,364,концентрация спор высокая
15.04.04,Лиственные деревья,Ольха,10,продолжается пыление
15.04.04,Лиственные деревья,Орешник,0,
15.04.04,Лиственные деревья,Тополь,9,
15.04.04,Лиственные деревья,Береза,0,
15.04.04,Лиственные деревья,Клен,102,"продолжается пыление, в последующие дни концентрация будет снижатся"
15.04.04,Лиственные деревья,Вяз,0,
15.04.04,Лиственные деревья,Ясень,0,
15.04.04,Лиственные деревья,Ива,21,ничинается пыление
15.04.04,Лиственные деревья,Дуб,37,продолжается пыление
15.04.04,Лиственные деревья,Липа,0,
15.04.04,Хвойные деревья,Ель,0,
15.04.04,Хвойные деревья,Сосна,0,
15.04.04,Злаки,Злаки,10,"пачинается пыление, концентрация низкая"
15.04.04,Сорняки,Маревые,0,
15.04.04,Сорняки,Подорожник,0,
15.04.04,Сорняки,Щавель,0,
15.04.04,Сорняки,Крапива,0,
15.04.04,Сорняки,Полынь,0,
15.04.04,Сорняки,Амброзия,0,
15.04.04,Грибы,Кладоспориум,37,"начинается пыление, концентрация низкая"
15.04.04,Грибы,Альтернария,56,"начинается пыление, концентрация низкая"
14.04.04,Лиственные деревья,Ольха,9,концентрация низкая
14.04.04,Лиственные деревья,Орешник,0,
14.04.04,Лиственные деревья,Тополь,45,заканчивается пыление
14.04.04,Лиственные деревья,Береза,0,
14.04.04,Лиственные деревья,Клен,177,продолжается пыление
14.04.04,Лиственные деревья,Вяз,0,
14.04.04,Лиственные деревья,Ясень,0,
14.04.04,Лиственные деревья,Ива,18,начинается пыление
14.04.04,Лиственные деревья,Дуб,0,
14.04.04,Лиственные деревья,Липа,0,
14.04.04,Хвойные деревья,Ель,0,
14.04.04,Хвойные деревья,Сосна,0,
14.04.04,Злаки,Злаки,3,начинается пыление
14.04.04,Сорняки,Маревые,3,начинается пыление
14.04.04,Сорняки,Подорожник,0,
14.04.04,Сорняки,Щавель,0,
14.04.04,Сорняки,Крапива,0,
14.04.04,Сорняки,Полынь,0,
14.04.04,Сорняки,Амброзия,0,
14.04.04,Грибы,Кладоспориум,27,начинается пыление
14.04.04,Грибы,Альтернария,64,начинается пыление
