Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
21.05.08,Лиственные деревья,Клен,1,Встречаются единичные пыльцевые зерна
21.05.08,Лиственные деревья,Вяз,0,не выявлены
21.05.08,Лиственные деревья,Ясень,0,не выявлены
21.05.08,Лиственные деревья,Ива,1,Встречаются единичные пыльцевые зерна
21.05.08,Лиственные деревья,Дуб,0,не выявлены
21.05.08,Лиственные деревья,Липа,0,не выявлены
21.05.08,Хвойные деревья,Ель,2,Концентрация пыльцы снижена из-за осадков
21.05.08,Хвойные деревья,Сосна,44,"Концентрация пыльцы ниже среднего, снижение из-за осадков"
21.05.08,Злаки,Злаки,0,не выявлены
21.05.08,Сорняки,Маревые,0,не выявлены
21.05.08,Сорняки,Подорожник,0,не выявлены
21.05.08,Сорняки,Щавель,0,не выявлены
21.05.08,Сорняки,Крапива,0,не выявлены
21.05.08,Сорняки,Полынь,0,не выявлены
21.05.08,Сорняки,Амброзия,0,не выявлены
21.05.08,Грибы,Кладоспориум,0,не выявлены
21.05.08,Грибы,Альтернария,0,не выявлены
20.05.08,Лиственные деревья,Ольха,0,не выявлены
20.05.08,Лиственные деревья,Орешник,0,не выявлены
20.05.08,Лиственные деревья,Тополь,0,не выявлены
20.05.08,Лиственные деревья,Береза,6,"Встречаются единичные пыльцевые зерна, концентрация пыльцы низкая, продолжительный период времени пыльца будет встречатся в воздухе города"
20.05.08,Лиственные деревья,Клен,0,не выявлены
20.05.08,Лиственные деревья,Вяз,2,"Встречаются единичные пыльцевые зерна, возможно цветение вяза в дендрарии"
20.05.08,Лиственные деревья,Ясень,0,не выявлены
20.05.08,Лиственные деревья,Ива,1,Встречаются единичные пыльцевые зерна
20.05.08,Лиственные деревья,Дуб,0,не выявлены
20.05.08,Лиственные деревья,Липа,0,не выявлены
20.05.08,Хвойные деревья,Ель,0,не выявлены
20.05.08,Хвойные деревья,Сосна,55,"Концентрация пыльцы ниже среднего, снижение содержания пыльцы способствовали периодические осадки"
20.05.08,Злаки,Злаки,0,не выявлены
20.05.08,Сорняки,Маревые,0,не выявлены
20.05.08,Сорняки,Подорожник,0,не выявлены
20.05.08,Сорняки,Щавель,0,не выявлены
20.05.08,Сорняки,Крапива,0,не выявлены
20.05.08,Сорняки,Полынь,0,не выявлены
20.05.08,Сорняки,Амброзия,0,не выявлены
20.05.08,Грибы,Кладоспориум,0,не выявлены
20.05.08,Грибы,Альтернария,0,не выявлены
19.05.08,Лиственные деревья,Ольха,0,не выявлены
19.05.08,Лиственные деревья,Орешник,0,не выявлены
19.05.08,Лиственные деревья,Тополь,0,не выявлены
19.05.08,Лиственные деревья,Береза,8,"Встречаются единичные пыльцевые зерна, концентрация низкая."
19.05.08,Лиственные деревья,Клен,0,не выявлены
19.05.08,Лиственные деревья,Вяз,0,не выявлены
19.05.08,Лиственные деревья,Ясень,0,не выявлены
19.05.08,Лиственные деревья,Ива,0,не выявлены
19.05.08,Лиственные деревья,Дуб,0,не выявлены
19.05.08,Лиственные деревья,Липа,0,не выявлены
19.05.08,Хвойные деревья,Ель,0,не выявлены
19.05.08,Хвойные деревья,Сосна,100,"Концентрация пыльцы ниже среднего, при хороших погодных условиях ее концентрация останется прежней"
19.05.08,Злаки,Злаки,0,не выявлены
19.05.08,Сорняки,Маревые,0,не выявлены
19.05.08,Сорняки,Подорожник,0,не выявлены
19.05.08,Сорняки,Щавель,0,не выявлены
19.05.08,Сорняки,Крапива,0,не выявлены
19.05.08,Сорняки,Полынь,0,не выявлены
19.05.08,Сорняки,Амброзия,0,не выявлены
19.05.08,Грибы,Кладоспориум,0,не выявлены
19.05.08,Грибы,Альтернария,0,не выявлены
18.05.08,Лиственные деревья,Ольха,0,не выявлены
18.05.08,Лиственные деревья,Орешник,0,не выявлены
18.05.08,Лиственные деревья,Тополь,0,не выявлены
18.05.08,Лиственные деревья,Береза,9,"Низкая концентрация пыльцы в воздухе, возможен занос с соседних территорий, единичные пыльцевые зерна березы продолжительное время будут встречатся в спектрах воздуха"
18.05.08,Лиственные деревья,Клен,0,не выявлены
18.05.08,Лиственные деревья,Вяз,0,не выявлены
18.05.08,Лиственные деревья,Ясень,0,не выявлены
18.05.08,Лиственные деревья,Ива,0,не выявлены
18.05.08,Лиственные деревья,Дуб,0,не выявлены
18.05.08,Лиственные деревья,Липа,0,не выявлены
18.05.08,Хвойные деревья,Ель,0,не выявлены
18.05.08,Хвойные деревья,Сосна,24,"Концентрация пыльцы низкая, возможен рост в последующие сутки"
18.05.08,Злаки,Злаки,0,не выявлены
18.05.08,Сорняки,Маревые,0,не выявлены
18.05.08,Сорняки,Подорожник,0,не выявлены
18.05.08,Сорняки,Щавель,0,не выявлены
18.05.08,Сорняки,Крапива,0,не выявлены
18.05.08,Сорняки,Полынь,0,не выявлены
18.05.08,Сорняки,Амброзия,0,не выявлены
18.05.08,Грибы,Кладоспориум,0,не выявлены
18.05.08,Грибы,Альтернария,0,не выявлены
17.05.08,Лиственные деревья,Ольха,0,не выявлены
17.05.08,Лиственные деревья,Орешник,0,не выявлены
17.05.08,Лиственные деревья,Тополь,0,не выявлены
17.05.08,Лиственные деревья,Береза,9,"концентрация пыльцы низкая, единичные пыльцевые зерна березы будут продолжительное время встречатся в спектрах города"
17.05.08,Лиственные деревья,Клен,1,"Единичные пыльцевые зерна, пыление закончилось"
17.05.08,Лиственные деревья,Вяз,0,не выявлены
17.05.08,Лиственные деревья,Ясень,0,не выявлены
17.05.08,Лиственные деревья,Ива,0,не выявлены
17.05.08,Лиственные деревья,Дуб,0,не выявлены
17.05.08,Лиственные деревья,Липа,0,не выявлены
17.05.08,Хвойные деревья,Ель,0,не выявлены
17.05.08,Хвойные деревья,Сосна,7,"Низкая концентрация пыльцы, снижение из-за периодических осадков"
17.05.08,Злаки,Злаки,0,не выявлены
17.05.08,Сорняки,Маревые,0,не выявлены
17.05.08,Сорняки,Подорожник,0,не выявлены
17.05.08,Сорняки,Щавель,0,не выявлены
17.05.08,Сорняки,Крапива,0,не выявлены
17.05.08,Сорняки,Полынь,0,не выявлены
17.05.08,Сорняки,Амброзия,0,не выявлены
17.05.08,Грибы,Кладоспориум,0,не выявлены
17.05.08,Грибы,Альтернария,0,не выявлены
16.05.08,Сорняки,Щавель,0,не выявлены
16.05.08,Сорняки,Крапива,0,не выявлены
16.05.08,Сорняки,Полынь,0,не выявлены
16.05.08,Сорняки,Амброзия,0,не выявлены
16.05.08,Грибы,Кладоспориум,0,не выявлены
16.05.08,Грибы,Альтернария,0,не выявлены
16.05.08,Лиственные деревья,Ольха,0,не выявлены
16.05.08,Лиственные деревья,Орешник,0,не выявлены
16.05.08,Лиственные деревья,Тополь,0,не выявлены
16.05.08,Лиственные деревья,Береза,3,"встречаются единичные пыльцевые зерна, пыление закончилось"
16.05.08,Лиственные деревья,Клен,0,не выявлены
16.05.08,Лиственные деревья,Вяз,0,не выявлены
16.05.08,Лиственные деревья,Ясень,0,не выявлены
16.05.08,Лиственные деревья,Ива,1,встречаются единичные пыльцевые зерна
16.05.08,Лиственные деревья,Дуб,0,не выявлены
16.05.08,Лиственные деревья,Липа,0,не выявлены
16.05.08,Хвойные деревья,Ель,0,не выявлены
16.05.08,Хвойные деревья,Сосна,163,"Пыление продолжается, рост концентрации ее пыльцы. концентрация средняя, при хороших погодных условиях возможен рост"
16.05.08,Злаки,Злаки,0,не выявлены
16.05.08,Сорняки,Маревые,0,не выявлены
16.05.08,Сорняки,Подорожник,0,не выявлены
15.05.08,Лиственные деревья,Ольха,0,не выявлены
15.05.08,Лиственные деревья,Орешник,0,не выявлены
15.05.08,Лиственные деревья,Тополь,0,не выявлены
15.05.08,Лиственные деревья,Береза,5,встречаются единичные пыльцевые зерна
15.05.08,Лиственные деревья,Клен,0,не выявлены
15.05.08,Лиственные деревья,Вяз,0,не выявлены
15.05.08,Лиственные деревья,Ясень,0,не выявлены
15.05.08,Лиственные деревья,Ива,2,встречаются единичные пыльцевые зерна
15.05.08,Лиственные деревья,Дуб,0,не выявлены
15.05.08,Лиственные деревья,Липа,0,не выявлены
15.05.08,Хвойные деревья,Ель,0,не выявлены
15.05.08,Хвойные деревья,Сосна,151,Концентрация средняя. при хороших погодных условиях возможен ее рост
15.05.08,Злаки,Злаки,0,не выявлены
15.05.08,Сорняки,Маревые,0,не выявлены
15.05.08,Сорняки,Подорожник,0,не выявлены
15.05.08,Сорняки,Щавель,0,не выявлены
15.05.08,Сорняки,Крапива,0,не выявлены
15.05.08,Сорняки,Полынь,0,не выявлены
15.05.08,Сорняки,Амброзия,0,не выявлены
15.05.08,Грибы,Кладоспориум,0,не выявлены
15.05.08,Грибы,Альтернария,0,не выявлены
14.05.08,Лиственные деревья,Ольха,0,не выявлены
14.05.08,Лиственные деревья,Орешник,0,не выявлены
14.05.08,Лиственные деревья,Тополь,0,не выявлены
14.05.08,Лиственные деревья,Береза,1,встречаются единичные пыльцевые зерна
14.05.08,Лиственные деревья,Клен,0,не выявлены
14.05.08,Лиственные деревья,Вяз,0,не выявлены
14.05.08,Лиственные деревья,Ясень,0,не выявлены
14.05.08,Лиственные деревья,Ива,1,встречаются единичные пыльцевые зерна
14.05.08,Лиственные деревья,Дуб,0,не выявлены
14.05.08,Лиственные деревья,Липа,0,не выявлены
14.05.08,Хвойные деревья,Ель,1,Первые пыльцевые зерна в воздухе города
14.05.08,Хвойные деревья,Сосна,54,"в спектрах появилась пыльца сосны, концентрация ниже среднего,ожидается рост"
14.05.08,Злаки,Злаки,0,не выявлены
14.05.08,Сорняки,Маревые,0,не выявлены
14.05.08,Сорняки,Подорожник,0,не выявлены
14.05.08,Сорняки,Щавель,0,не выявлены
14.05.08,Сорняки,Крапива,0,не выявлены
14.05.08,Сорняки,Полынь,0,не выявлены
14.05.08,Сорняки,Амброзия,0,не выявлены
14.05.08,Грибы,Кладоспориум,0,не выявлены
14.05.08,Грибы,Альтернария,0,не выявлены
13.05.08,Лиственные деревья,Ольха,0,не выявлены
13.05.08,Лиственные деревья,Орешник,0,не выявлены
13.05.08,Лиственные деревья,Тополь,5,Встречаются единичные пыльцевые зерна
13.05.08,Лиственные деревья,Береза,41,Концентрация пыльцы ниже среднего
13.05.08,Лиственные деревья,Клен,6,Встречаются единичные пыльцевые зерна
13.05.08,Лиственные деревья,Вяз,0,не выявлены
13.05.08,Лиственные деревья,Ясень,0,не выявлены
13.05.08,Лиственные деревья,Ива,0,не выявлены
13.05.08,Лиственные деревья,Дуб,0,не выявлены
13.05.08,Лиственные деревья,Липа,0,не выявлены
13.05.08,Хвойные деревья,Ель,0,не выявлены
13.05.08,Хвойные деревья,Сосна,0,не выявлены
13.05.08,Злаки,Злаки,0,не выявлены
13.05.08,Сорняки,Маревые,0,не выявлены
13.05.08,Сорняки,Подорожник,0,не выявлены
13.05.08,Сорняки,Щавель,0,не выявлены
13.05.08,Сорняки,Крапива,0,не выявлены
13.05.08,Сорняки,Полынь,0,не выявлены
13.05.08,Сорняки,Амброзия,0,не выявлены
13.05.08,Грибы,Кладоспориум,0,не выявлены
13.05.08,Грибы,Альтернария,39,Содержания спор грибов низкое
12.05.08,Лиственные деревья,Ольха,0,не выявлены
12.05.08,Лиственные деревья,Орешник,0,не выявлены
12.05.08,Лиственные деревья,Тополь,5,Встречаются единичные пыльцевые зерна
12.05.08,Лиственные деревья,Береза,157,"концентрация пыльцы средняя, ожидается падения ее содержания в воздухе города"
12.05.08,Лиственные деревья,Клен,6,"Низкая концентрация пыльцы клена, ожидается уменьшения ее содержания"
12.05.08,Лиственные деревья,Вяз,0,не выявлены
12.05.08,Лиственные деревья,Ясень,0,не выявлены
12.05.08,Лиственные деревья,Ива,11,"Концентрация пыльцы ниже среднего, ожидается падения ее содержания"
12.05.08,Лиственные деревья,Дуб,0,не выявлены
12.05.08,Лиственные деревья,Липа,0,не выявлены
12.05.08,Хвойные деревья,Ель,0,не выявлены
12.05.08,Хвойные деревья,Сосна,0,не выявлены
12.05.08,Злаки,Злаки,0,не выявлены
12.05.08,Сорняки,Маревые,0,не выявлены
12.05.08,Сорняки,Подорожник,0,не выявлены
12.05.08,Сорняки,Щавель,0,не выявлены
12.05.08,Сорняки,Крапива,0,не выявлены
12.05.08,Сорняки,Полынь,0,не выявлены
12.05.08,Сорняки,Амброзия,0,не выявлены
12.05.08,Грибы,Кладоспориум,0,не выявлены
12.05.08,Грибы,Альтернария,51,Содержание спор грибов низкое
11.05.08,Лиственные деревья,Ольха,0,не выявлены
11.05.08,Лиственные деревья,Орешник,0,не выявлены
11.05.08,Лиственные деревья,Тополь,0,не выявлены
11.05.08,Лиственные деревья,Береза,147,"Концентрация пыльцы средняя, ожидается незначительный рост при хороших погодных условиях"
11.05.08,Лиственные деревья,Клен,9,Концентрация пыльцы низкая
11.05.08,Лиственные деревья,Вяз,0,не выявлены
11.05.08,Лиственные деревья,Ясень,0,не выявлены
11.05.08,Лиственные деревья,Ива,9,Концентрация пыльцы низкая
11.05.08,Лиственные деревья,Дуб,0,не выявлены
11.05.08,Лиственные деревья,Липа,0,не выявлены
11.05.08,Хвойные деревья,Ель,0,не выявлены
11.05.08,Хвойные деревья,Сосна,0,не выявлены
11.05.08,Злаки,Злаки,0,не выявлены
11.05.08,Сорняки,Маревые,0,не выявлены
11.05.08,Сорняки,Подорожник,0,не выявлены
11.05.08,Сорняки,Щавель,0,не выявлены
11.05.08,Сорняки,Крапива,0,не выявлены
11.05.08,Сорняки,Полынь,0,не выявлены
11.05.08,Сорняки,Амброзия,0,не выявлены
11.05.08,Грибы,Кладоспориум,78,Содержание спор грибов низкое
11.05.08,Грибы,Альтернария,39,Содержание спор грибов низкое
10.05.08,Лиственные деревья,Ольха,0,не выявлены
10.05.08,Лиственные деревья,Орешник,0,не выявлены
10.05.08,Лиственные деревья,Тополь,4,Встречаются единичные пыльцевые зерна.
10.05.08,Лиственные деревья,Береза,116,Рост концентрациипыльцы березы. Концентрация средняя.
10.05.08,Лиственные деревья,Клен,0,не выявлены
10.05.08,Лиственные деревья,Вяз,0,не выявлены
10.05.08,Лиственные деревья,Ясень,0,не выявлены
10.05.08,Лиственные деревья,Ива,16,Концентрация пыльцы ниже среднего
10.05.08,Лиственные деревья,Дуб,0,не выявлены
10.05.08,Лиственные деревья,Липа,0,не выявлены
10.05.08,Хвойные деревья,Ель,0,не выявлены
10.05.08,Хвойные деревья,Сосна,0,не выявлены
10.05.08,Злаки,Злаки,0,не выявлены
10.05.08,Сорняки,Маревые,0,не выявлены
10.05.08,Сорняки,Подорожник,0,не выявлены
10.05.08,Сорняки,Щавель,0,не выявлены
10.05.08,Сорняки,Крапива,0,не выявлены
10.05.08,Сорняки,Полынь,0,не выявлены
10.05.08,Сорняки,Амброзия,0,не выявлены
10.05.08,Грибы,Кладоспориум,67,Содержание спор гибов низкое
10.05.08,Грибы,Альтернария,39,Содержание спор гибов низкое
09.05.08,Лиственные деревья,Ольха,0,не выявлены
09.05.08,Лиственные деревья,Орешник,0,не выявлены
09.05.08,Лиственные деревья,Тополь,5,Встречаются единичные пыльцвы зерна
09.05.08,Лиственные деревья,Береза,40,"Концентрация пыльцы березы ниже среднего, ожидается рост при хороших погодных условиях"
09.05.08,Лиственные деревья,Клен,34,"Концентрация пыльцы ниже среднего, постепенное падение концентрации пыльцы клена в воздухе города"
09.05.08,Лиственные деревья,Вяз,0,не выявлены
09.05.08,Лиственные деревья,Ясень,0,не выявлены
09.05.08,Лиственные деревья,Ива,10,"Пыление ивы продолжается, возможен спад концентрации ее пыльцы."
09.05.08,Лиственные деревья,Дуб,0,не выявлены
09.05.08,Лиственные деревья,Липа,0,не выявлены
09.05.08,Хвойные деревья,Ель,0,не выявлены
09.05.08,Хвойные деревья,Сосна,0,не выявлены
09.05.08,Злаки,Злаки,0,не выявлены
09.05.08,Сорняки,Маревые,0,не выявлены
09.05.08,Сорняки,Подорожник,0,не выявлены
09.05.08,Сорняки,Щавель,0,не выявлены
09.05.08,Сорняки,Крапива,0,не выявлены
09.05.08,Сорняки,Полынь,0,не выявлены
09.05.08,Сорняки,Амброзия,0,не выявлены
09.05.08,Грибы,Кладоспориум,14,Содержание спор гибов низкое
09.05.08,Грибы,Альтернария,14,Содержание спор гибов низкое
08.05.08,Лиственные деревья,Ольха,0,не выявлены
08.05.08,Лиственные деревья,Орешник,0,не выявлены
08.05.08,Лиственные деревья,Тополь,4,встречаются единичные пыльцевые зерна
08.05.08,Лиственные деревья,Береза,11,"концентрация пыльцы ниже среднего, еще продолжительное время в спектрах воздуха будет встречатся ее пыльца"
08.05.08,Лиственные деревья,Клен,56,"Увеличения концентрации пыльцы связано с хорошими погодными условиями, при увеличении влажности возможен спад ее концентрации уже к вечеру."
08.05.08,Лиственные деревья,Вяз,0,не выявлены
08.05.08,Лиственные деревья,Ясень,0,не выявлены
08.05.08,Лиственные деревья,Ива,1,встречаются единичные пыльцевые зерна
08.05.08,Лиственные деревья,Дуб,0,не выявлены
08.05.08,Лиственные деревья,Липа,0,не выявлены
08.05.08,Хвойные деревья,Ель,0,не выявлены
08.05.08,Хвойные деревья,Сосна,0,не выявлены
08.05.08,Злаки,Злаки,0,не выявлены
08.05.08,Сорняки,Маревые,0,не выявлены
08.05.08,Сорняки,Подорожник,0,не выявлены
08.05.08,Сорняки,Щавель,0,не выявлены
08.05.08,Сорняки,Крапива,0,не выявлены
08.05.08,Сорняки,Полынь,0,не выявлены
08.05.08,Сорняки,Амброзия,0,не выявлены
08.05.08,Грибы,Кладоспориум,14,содержание спор грибов низкое
08.05.08,Грибы,Альтернария,14,содержание спор грибов низкое
07.05.08,Лиственные деревья,Ольха,0,не выявлены
07.05.08,Лиственные деревья,Орешник,0,не выявлены
07.05.08,Лиственные деревья,Тополь,3,встречаются единичные пыльцевые зерна
07.05.08,Лиственные деревья,Береза,21,"Концентрация пыльцы ниже среднено, ожидается спад"
07.05.08,Лиственные деревья,Клен,43,"концентрация ниже среднего, ожидается рост концентрации"
07.05.08,Лиственные деревья,Вяз,0,не выявлены
07.05.08,Лиственные деревья,Ясень,0,не выявлены
07.05.08,Лиственные деревья,Ива,1,встречаются единичные пыльцевые зерна
07.05.08,Лиственные деревья,Дуб,0,не выявлены
07.05.08,Лиственные деревья,Липа,0,не выявлены
07.05.08,Хвойные деревья,Ель,0,не выявлены
07.05.08,Хвойные деревья,Сосна,0,не выявлены
07.05.08,Злаки,Злаки,0,не выявлены
07.05.08,Сорняки,Маревые,0,не выявлены
07.05.08,Сорняки,Подорожник,0,не выявлены
07.05.08,Сорняки,Щавель,0,не выявлены
07.05.08,Сорняки,Крапива,0,не выявлены
07.05.08,Сорняки,Полынь,0,не выявлены
07.05.08,Сорняки,Амброзия,0,не выявлены
07.05.08,Грибы,Кладоспориум,0,не выявлены
07.05.08,Грибы,Альтернария,13,Содержание спор грибов низкое
06.05.08,Злаки,Злаки,0,не выявлены
06.05.08,Сорняки,Маревые,0,не выявлены
06.05.08,Сорняки,Подорожник,0,не выявлены
06.05.08,Сорняки,Щавель,0,не выявлены
06.05.08,Сорняки,Крапива,0,не выявлены
06.05.08,Сорняки,Полынь,0,не выявлены
06.05.08,Сорняки,Амброзия,0,не выявлены
06.05.08,Грибы,Кладоспориум,0,не выявлены
06.05.08,Грибы,Альтернария,13,содержание спор низкое
06.05.08,Лиственные деревья,Ольха,0,не выявлены
06.05.08,Лиственные деревья,Орешник,0,не выявлены
06.05.08,Лиственные деревья,Тополь,7,"Концентрация низкая, пыление закончилось, но пыльца еще будет встречатся в спектрах"
06.05.08,Лиственные деревья,Береза,14,"концентрация пыльцы ниже среднего, незначительный рост"
06.05.08,Лиственные деревья,Клен,11,"концентрация ниже среднего, ожидается рост при хорошей погоде"
06.05.08,Лиственные деревья,Вяз,0,не выявлены
06.05.08,Лиственные деревья,Ясень,0,не выявлены
06.05.08,Лиственные деревья,Ива,1,встречаются единичные пыльцевые зерна
06.05.08,Лиственные деревья,Дуб,0,не выявлены
06.05.08,Лиственные деревья,Липа,0,не выявлены
06.05.08,Хвойные деревья,Ель,0,не выявлены
06.05.08,Хвойные деревья,Сосна,0,не выявлены
05.05.08,Лиственные деревья,Ольха,0,не выявлены
05.05.08,Лиственные деревья,Орешник,0,не выявлены
05.05.08,Лиственные деревья,Тополь,5,Концентрация пыльцы низкая. Пыление заканчивается и периодические осадки способствуют снижению концентрации ее пыльцы в воздухе города.
05.05.08,Лиственные деревья,Береза,11,Концентрация пыльцы ниже среднего. Пыление продолжается. периодические осадки способствуют снижению концентрации ее пыльцы в воздухе города.
05.05.08,Лиственные деревья,Клен,10,"Низкая концентрация пыльцы в воздухе города, пыление продолжается и ожидается рост при хорошей погоде."
05.05.08,Лиственные деревья,Вяз,0,не выявлены
05.05.08,Лиственные деревья,Ясень,0,не выявлены
05.05.08,Лиственные деревья,Ива,1,"концентрация низкая, встречаются единичные пыльцевые зерна"
05.05.08,Лиственные деревья,Дуб,0,не выявлены
05.05.08,Лиственные деревья,Липа,0,не выявлены
05.05.08,Хвойные деревья,Ель,0,не выявлены
05.05.08,Хвойные деревья,Сосна,0,не выявлены
05.05.08,Злаки,Злаки,0,не выявлены
05.05.08,Сорняки,Маревые,0,не выявлены
05.05.08,Сорняки,Подорожник,0,не выявлены
05.05.08,Сорняки,Щавель,0,не выявлены
05.05.08,Сорняки,Крапива,0,не выявлены
05.05.08,Сорняки,Полынь,0,не выявлены
05.05.08,Сорняки,Амброзия,0,не выявлены
05.05.08,Грибы,Кладоспориум,0,не выявлены
05.05.08,Грибы,Альтернария,0,не выявлены
04.05.08,Лиственные деревья,Ольха,0,не выявлены
04.05.08,Лиственные деревья,Орешник,0,не выявлены
04.05.08,Лиственные деревья,Тополь,5,"Периодические осадки, проливного характера не способствуют увеличению концентрации пыльцы в воздухе города."
04.05.08,Лиственные деревья,Береза,4,"Периодические осадки, проливного характера не способствуют увеличению концентрации пыльцы в воздухе города."
04.05.08,Лиственные деревья,Клен,2,"Периодические осадки, проливного характера не способствуют увеличению концентрации пыльцы в воздухе города."
04.05.08,Лиственные деревья,Вяз,0,не выявлены
04.05.08,Лиственные деревья,Ясень,0,не выявлены
04.05.08,Лиственные деревья,Ива,0,не выявлены
04.05.08,Лиственные деревья,Дуб,0,не выявлены
04.05.08,Лиственные деревья,Липа,0,не выявлены
04.05.08,Хвойные деревья,Ель,0,не выявлены
04.05.08,Хвойные деревья,Сосна,0,не выявлены
04.05.08,Злаки,Злаки,0,не выявлены
04.05.08,Сорняки,Маревые,0,не выявлены
04.05.08,Сорняки,Подорожник,0,не выявлены
04.05.08,Сорняки,Щавель,0,не выявлены
04.05.08,Сорняки,Крапива,0,не выявлены
04.05.08,Сорняки,Полынь,0,не выявлены
04.05.08,Сорняки,Амброзия,0,не выявлены
04.05.08,Грибы,Кладоспориум,0,не выявлены
04.05.08,Грибы,Альтернария,0,не выявлены
03.05.08,Сорняки,Щавель,0,не выявлены
03.05.08,Сорняки,Крапива,0,не выявлены
03.05.08,Сорняки,Полынь,0,не выявлены
03.05.08,Сорняки,Амброзия,0,не выявлены
03.05.08,Грибы,Кладоспориум,0,не выявлены
03.05.08,Грибы,Альтернария,0,не выявлены
03.05.08,Лиственные деревья,Ольха,0,не выявлены
03.05.08,Лиственные деревья,Орешник,0,не выявлены
03.05.08,Лиственные деревья,Тополь,1,"Периодические осадки, проливного характера не способствуют увеличению концентрации пыльцы в воздухе города."
03.05.08,Лиственные деревья,Береза,2,"Периодические осадки, проливного характера не способствуют увеличению концентрации пыльцы в воздухе города."
03.05.08,Лиственные деревья,Клен,0,не выявлены
03.05.08,Лиственные деревья,Вяз,0,не выявлены
03.05.08,Лиственные деревья,Ясень,0,не выявлены
03.05.08,Лиственные деревья,Ива,0,не выявлены
03.05.08,Лиственные деревья,Дуб,0,не выявлены
03.05.08,Лиственные деревья,Липа,0,не выявлены
03.05.08,Хвойные деревья,Ель,0,не выявлены
03.05.08,Хвойные деревья,Сосна,0,не выявлены
03.05.08,Злаки,Злаки,0,не выявлены
03.05.08,Сорняки,Маревые,0,не выявлены
03.05.08,Сорняки,Подорожник,0,не выявлены
02.05.08,Лиственные деревья,Ольха,0,не выявлены
02.05.08,Лиственные деревья,Орешник,0,не выявлены
02.05.08,Лиственные деревья,Тополь,28,"Усиление ветрового режима способствовала увеличению концентрации пыльцы, несмотря на периодические осадки"
02.05.08,Лиственные деревья,Береза,7,Концентрация пыльцы низкая
02.05.08,Лиственные деревья,Клен,0,не выявлены
02.05.08,Лиственные деревья,Вяз,0,не выявлены
02.05.08,Лиственные деревья,Ясень,0,не выявлены
02.05.08,Лиственные деревья,Ива,1,"Продолжает пылить ива, но ее концентрация останется низкой"
02.05.08,Лиственные деревья,Дуб,0,не выявлены
02.05.08,Лиственные деревья,Липа,0,не выявлены
02.05.08,Хвойные деревья,Ель,0,не выявлены
02.05.08,Хвойные деревья,Сосна,0,не выявлены
02.05.08,Злаки,Злаки,0,не выявлены
02.05.08,Сорняки,Маревые,0,не выявлены
02.05.08,Сорняки,Подорожник,0,не выявлены
02.05.08,Сорняки,Щавель,0,не выявлены
02.05.08,Сорняки,Крапива,0,не выявлены
02.05.08,Сорняки,Полынь,0,не выявлены
02.05.08,Сорняки,Амброзия,0,не выявлены
02.05.08,Грибы,Кладоспориум,0,не выявлены
02.05.08,Грибы,Альтернария,0,не выявлены
01.05.08,Лиственные деревья,Ольха,0,не выявлены
01.05.08,Лиственные деревья,Орешник,0,не выявлены
01.05.08,Лиственные деревья,Тополь,9,Концентрация пыльцы низкая из-за осадков.
01.05.08,Лиственные деревья,Береза,1,Концентрация пыльцы низкая из-за осадков.
01.05.08,Лиственные деревья,Клен,2,Концентрация пыльцы низкая из-за осадков.
01.05.08,Лиственные деревья,Вяз,0,не выявлены
01.05.08,Лиственные деревья,Ясень,0,не выявлены
01.05.08,Лиственные деревья,Ива,0,не выявлены
01.05.08,Лиственные деревья,Дуб,0,не выявлены
01.05.08,Лиственные деревья,Липа,0,не выявлены
01.05.08,Хвойные деревья,Ель,0,не выявлены
01.05.08,Хвойные деревья,Сосна,0,не выявлены
01.05.08,Злаки,Злаки,0,не выявлены
01.05.08,Сорняки,Маревые,0,не выявлены
01.05.08,Сорняки,Подорожник,0,не выявлены
01.05.08,Сорняки,Щавель,0,не выявлены
01.05.08,Сорняки,Крапива,0,не выявлены
01.05.08,Сорняки,Полынь,0,не выявлены
01.05.08,Сорняки,Амброзия,0,не выявлены
01.05.08,Грибы,Кладоспориум,0,не выявлены
01.05.08,Грибы,Альтернария,0,не выявлены
30.04.08,Лиственные деревья,Ольха,0,не выявлены
30.04.08,Лиственные деревья,Орешник,0,не выявлены
30.04.08,Лиственные деревья,Тополь,13,Концентрация пыльцы ниже среднего
30.04.08,Лиственные деревья,Береза,13,"Концентрация пыльцы ниже среднего, возможен рост при хорошей погоде"
30.04.08,Лиственные деревья,Клен,0,не выявлены
30.04.08,Лиственные деревья,Вяз,0,не выявлены
30.04.08,Лиственные деревья,Ясень,0,не выявлены
30.04.08,Лиственные деревья,Ива,2,"Пыление ивы продолжается, ее концентрация низкая."
30.04.08,Лиственные деревья,Дуб,0,не выявлены
30.04.08,Лиственные деревья,Липа,0,не выявлены
30.04.08,Хвойные деревья,Ель,0,не выявлены
30.04.08,Хвойные деревья,Сосна,0,не выявлены
30.04.08,Злаки,Злаки,0,не выявлены
30.04.08,Сорняки,Маревые,0,не выявлены
30.04.08,Сорняки,Подорожник,0,не выявлены
30.04.08,Сорняки,Щавель,0,не выявлены
30.04.08,Сорняки,Крапива,0,не выявлены
30.04.08,Сорняки,Полынь,0,не выявлены
30.04.08,Сорняки,Амброзия,0,не выявлены
30.04.08,Грибы,Кладоспориум,0,не выявлены
30.04.08,Грибы,Альтернария,0,не выявлены
