Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
19.06.07,Сорняки,Щавель,1,Заканчивается пыление щавеля.
19.06.07,Сорняки,Крапива,92,Продолжается основной период пыления крапивы.
19.06.07,Сорняки,Полынь,0,
19.06.07,Сорняки,Амброзия,0,
19.06.07,Грибы,Кладоспориум,2904,В самом разгаре пыление кладоспориума.
19.06.07,Грибы,Альтернария,12,Продолжается основной период пыления альтернарии.
18.06.07,Лиственные деревья,Ольха,0,
18.06.07,Лиственные деревья,Орешник,0,
18.06.07,Лиственные деревья,Тополь,0,
18.06.07,Лиственные деревья,Береза,1,Пыление закончилось
18.06.07,Лиственные деревья,Клен,0,
18.06.07,Лиственные деревья,Вяз,0,
18.06.07,Лиственные деревья,Ясень,0,
18.06.07,Лиственные деревья,Ива,0,
18.06.07,Лиственные деревья,Дуб,0,
18.06.07,Лиственные деревья,Липа,0,
18.06.07,Хвойные деревья,Ель,1,Пыление закончилось
18.06.07,Хвойные деревья,Сосна,2,Пыление закончилось
18.06.07,Злаки,Злаки,28,"Пыление продолжается, снижение концентрации связано с повышенной влажностью и осадками"
18.06.07,Сорняки,Маревые,0,
18.06.07,Сорняки,Подорожник,0,
18.06.07,Сорняки,Щавель,2,Пыление продолжается
18.06.07,Сорняки,Крапива,25,"Массовое пыление ожидается в июле, концентрация постепенно возрастает"
18.06.07,Сорняки,Полынь,0,
18.06.07,Сорняки,Амброзия,0,
18.06.07,Грибы,Кладоспориум,712,Спороношение слабое
18.06.07,Грибы,Альтернария,4,Спороношение слабое
15.06.07,Лиственные деревья,Ольха,0,
15.06.07,Лиственные деревья,Орешник,0,
15.06.07,Лиственные деревья,Тополь,0,
15.06.07,Лиственные деревья,Береза,3,Пыление закончилось
15.06.07,Лиственные деревья,Клен,0,
15.06.07,Лиственные деревья,Вяз,0,
15.06.07,Лиственные деревья,Ясень,0,
15.06.07,Лиственные деревья,Ива,0,
15.06.07,Лиственные деревья,Дуб,0,
15.06.07,Лиственные деревья,Липа,0,
15.06.07,Хвойные деревья,Ель,1,Пыление закончилось
15.06.07,Хвойные деревья,Сосна,2,Пыление закончилось
15.06.07,Злаки,Злаки,67,"Пыление продолжается, концентрация высокая"
15.06.07,Сорняки,Маревые,0,
15.06.07,Сорняки,Подорожник,5,"Пыление продолжается, концентрация стабильная"
15.06.07,Сорняки,Щавель,6,"Пыление продолжается, концентрация стабильная"
15.06.07,Сорняки,Крапива,21,Массовое пыление ожидается в июле
15.06.07,Сорняки,Полынь,0,
15.06.07,Сорняки,Амброзия,0,
15.06.07,Грибы,Кладоспориум,1660,"Спороношение интенсивное, ожидается увеличение концентрации"
15.06.07,Грибы,Альтернария,15,"Спороношение среднее, ожидается увеличение концентрации"
14.06.07,Лиственные деревья,Ольха,0,
14.06.07,Лиственные деревья,Орешник,0,
14.06.07,Лиственные деревья,Тополь,0,
14.06.07,Лиственные деревья,Береза,9,"Пыление березы закончено, но отдельные пыльцевые зерна продолжают циркулировать в воздухе."
14.06.07,Лиственные деревья,Клен,0,
14.06.07,Лиственные деревья,Вяз,0,
14.06.07,Лиственные деревья,Ясень,0,
14.06.07,Лиственные деревья,Ива,0,
14.06.07,Лиственные деревья,Дуб,0,
14.06.07,Лиственные деревья,Липа,0,
14.06.07,Хвойные деревья,Ель,0,
14.06.07,Хвойные деревья,Сосна,2,Закончено пыление сосны.
14.06.07,Злаки,Злаки,62,Продолжается активное пыление злаков.
14.06.07,Сорняки,Маревые,0,
14.06.07,Сорняки,Подорожник,3,Продолжается основной период пыления подорожника.
14.06.07,Сорняки,Щавель,6,Продолжается основной период пыления щавеля.
14.06.07,Сорняки,Крапива,16,Продолжается основной период пыления крапивы.
14.06.07,Сорняки,Полынь,0,
14.06.07,Сорняки,Амброзия,0,
14.06.07,Грибы,Кладоспориум,994,Продолжает возрастать количество спор кладоспориума в воздухе.
14.06.07,Грибы,Альтернария,4,Продолжает увеличиваться количество спор альтернарии в воздухе.
13.06.07,Лиственные деревья,Ольха,0,
13.06.07,Лиственные деревья,Орешник,0,
13.06.07,Лиственные деревья,Тополь,0,
13.06.07,Лиственные деревья,Береза,3,Пыление закончилось
13.06.07,Лиственные деревья,Клен,0,
13.06.07,Лиственные деревья,Вяз,0,
13.06.07,Лиственные деревья,Ясень,0,
13.06.07,Лиственные деревья,Ива,0,
13.06.07,Лиственные деревья,Дуб,0,
13.06.07,Лиственные деревья,Липа,0,
13.06.07,Хвойные деревья,Ель,0,
13.06.07,Хвойные деревья,Сосна,5,Пыление закончилось
13.06.07,Злаки,Злаки,48,"Пыление продолжается, концентрация пыльцы высокая"
13.06.07,Сорняки,Маревые,0,
13.06.07,Сорняки,Подорожник,1,Пыление продолжается
13.06.07,Сорняки,Щавель,1,Пыление продолжается
13.06.07,Сорняки,Крапива,4,"Единичные пыльцевые зерна, основной сезон пыления еще не начался"
13.06.07,Сорняки,Полынь,0,
13.06.07,Сорняки,Амброзия,0,
13.06.07,Грибы,Кладоспориум,1763,"Интенсивное спороношение, возможно увеличение концентрации"
13.06.07,Грибы,Альтернария,6,Спороношение слабое
09.06.07,Лиственные деревья,Ольха,0,
09.06.07,Лиственные деревья,Орешник,0,
09.06.07,Лиственные деревья,Тополь,0,
09.06.07,Лиственные деревья,Береза,7,"Пыление березы уже закончилось, но отдельные пыльцевые зёрна циркулируют в воздухе"
09.06.07,Лиственные деревья,Клен,0,
09.06.07,Лиственные деревья,Вяз,0,
09.06.07,Лиственные деревья,Ясень,0,
09.06.07,Лиственные деревья,Ива,0,
09.06.07,Лиственные деревья,Дуб,0,
09.06.07,Лиственные деревья,Липа,0,
09.06.07,Хвойные деревья,Ель,1,Пыление ели закончилось
09.06.07,Хвойные деревья,Сосна,24,Заканчивается пыление сосны
09.06.07,Злаки,Злаки,14,"Продолжается пыление злаков, концентрация пыльцевых зёрен снижена из-за дождливой погоды"
09.06.07,Сорняки,Маревые,0,
09.06.07,Сорняки,Подорожник,0,
09.06.07,Сорняки,Щавель,0,
09.06.07,Сорняки,Крапива,4,Начинается пыление крапивы
09.06.07,Сорняки,Полынь,0,
09.06.07,Сорняки,Амброзия,0,
09.06.07,Грибы,Кладоспориум,38,Концентрация спор грибов низкая
09.06.07,Грибы,Альтернария,3,Концентрация спор грибов низкая
08.06.07,Лиственные деревья,Ольха,1,"Пыление ольхи уже закончилось, но отдельные пыльцевые зёрна ещё встречаются"
08.06.07,Лиственные деревья,Орешник,0,
08.06.07,Лиственные деревья,Тополь,0,
08.06.07,Лиственные деревья,Береза,8,"Пыление березы уже закончилось, но пыльцевые зёрна ещё циркулируют в воздухе"
08.06.07,Лиственные деревья,Клен,0,
08.06.07,Лиственные деревья,Вяз,0,
08.06.07,Лиственные деревья,Ясень,0,
08.06.07,Лиственные деревья,Ива,0,
08.06.07,Лиственные деревья,Дуб,0,
08.06.07,Лиственные деревья,Липа,0,
08.06.07,Хвойные деревья,Ель,1,Пыление ели закончилось
08.06.07,Хвойные деревья,Сосна,6,Заканчивается пыление сосны
08.06.07,Злаки,Злаки,16,Продолжается пыление злаков
08.06.07,Сорняки,Маревые,0,
08.06.07,Сорняки,Подорожник,0,
08.06.07,Сорняки,Щавель,0,
08.06.07,Сорняки,Крапива,6,Начинается пыление крапивы
08.06.07,Сорняки,Полынь,0,
08.06.07,Сорняки,Амброзия,0,
08.06.07,Грибы,Кладоспориум,237,
08.06.07,Грибы,Альтернария,1,
07.06.07,Лиственные деревья,Ольха,0,не обнаружено
07.06.07,Лиственные деревья,Орешник,0,не обнаружено
07.06.07,Лиственные деревья,Тополь,0,не обнаружено
07.06.07,Лиственные деревья,Береза,8,"береза уже отцвела, но в воздухе могут встречаться единичные пыльцевые зерна"
07.06.07,Лиственные деревья,Клен,0,не обнаружено
07.06.07,Лиственные деревья,Вяз,0,не обнаружено
07.06.07,Лиственные деревья,Ясень,0,не обнаружено
07.06.07,Лиственные деревья,Ива,0,не обнаружено
07.06.07,Лиственные деревья,Дуб,0,не обнаружено
07.06.07,Лиственные деревья,Липа,1,"пыление липы только начинается, поэтому в воздухе встречаются лишь единичные пыльцевые зерна"
07.06.07,Хвойные деревья,Ель,0,не обнаружено
07.06.07,Хвойные деревья,Сосна,4,период пыления сосны заканчивается
07.06.07,Злаки,Злаки,17,продолжается период активного пыления злаков
07.06.07,Сорняки,Маревые,0,не обнаружено
07.06.07,Сорняки,Подорожник,1,самое начало пыления подорожника
07.06.07,Сорняки,Щавель,0,не обнаружено
07.06.07,Сорняки,Крапива,3,не обнаружено
07.06.07,Сорняки,Полынь,0,не обнаружено
07.06.07,Сорняки,Амброзия,0,не обнаружено
07.06.07,Грибы,Кладоспориум,77,концентрация спор кладоспориума в воздухе невысокая
07.06.07,Грибы,Альтернария,0,не обнаружено
06.06.07,Лиственные деревья,Ольха,1,"Пыление ольхи уже закончилось, но отдельные пыльцевые зерна ещё встречаются"
06.06.07,Лиственные деревья,Орешник,0,
06.06.07,Лиственные деревья,Тополь,0,
06.06.07,Лиственные деревья,Береза,16,"Пыление березы уже закончилось, но отдельные пыльцевые зерна ещё циркулируют в воздухе"
06.06.07,Лиственные деревья,Клен,0,
06.06.07,Лиственные деревья,Вяз,0,
06.06.07,Лиственные деревья,Ясень,0,
06.06.07,Лиственные деревья,Ива,1,Заканчивается пыление ивы
06.06.07,Лиственные деревья,Дуб,0,
06.06.07,Лиственные деревья,Липа,0,
06.06.07,Хвойные деревья,Ель,1,"Пыление ели уже закончилось, но отдельные пыльцевые зерна ещё встречаются"
06.06.07,Хвойные деревья,Сосна,3,Заканчивается пыление ивы
06.06.07,Злаки,Злаки,15,Продолжается пыление злаков
06.06.07,Сорняки,Маревые,0,
06.06.07,Сорняки,Подорожник,0,
06.06.07,Сорняки,Щавель,3,Продолжается пыление щавелей
06.06.07,Сорняки,Крапива,2,Начинается пыление крапивы
06.06.07,Сорняки,Полынь,0,
06.06.07,Сорняки,Амброзия,0,
06.06.07,Грибы,Кладоспориум,141,Концентрация спор невысокая
06.06.07,Грибы,Альтернария,1,Концентрация спор невысокая
05.06.07,Лиственные деревья,Ольха,0,
05.06.07,Лиственные деревья,Орешник,0,
05.06.07,Лиственные деревья,Тополь,0,
05.06.07,Лиственные деревья,Береза,33,"Пыление березы уже закончилось, но отдельные пыльцевые зёрна ещё циркулируют в воздухе"
05.06.07,Лиственные деревья,Клен,0,
05.06.07,Лиственные деревья,Вяз,0,
05.06.07,Лиственные деревья,Ясень,0,
05.06.07,Лиственные деревья,Ива,1,"Пыление ив закончилось, но отдельные пыльцевые зёрна ещё встречаются"
05.06.07,Лиственные деревья,Дуб,1,"Пыление дуба закончилось, но отдельные пыльцевые зёрна ещё встречаются"
05.06.07,Лиственные деревья,Липа,1,"Пыление липы ещё не началось, но отдельные пыльцевые зёрна уже встречаются"
05.06.07,Хвойные деревья,Ель,5,"Пыление ели закончилось, но отдельные пыльцевые зёрна ещё встречаются"
05.06.07,Хвойные деревья,Сосна,49,Заканчивается пыление сосны
05.06.07,Злаки,Злаки,50,Продолжается пыление злаков
05.06.07,Сорняки,Маревые,0,
05.06.07,Сорняки,Подорожник,0,
05.06.07,Сорняки,Щавель,3,Продолжается пыление щавеля
05.06.07,Сорняки,Крапива,4,"Начинается пыление крапивы, концентрация пыльцевых зёрен пока невысокая"
05.06.07,Сорняки,Полынь,0,
05.06.07,Сорняки,Амброзия,0,
05.06.07,Грибы,Кладоспориум,83,Концентрация спор невысокая
05.06.07,Грибы,Альтернария,6,Концентрация спор невысокая
04.06.07,Сорняки,Полынь,0,
04.06.07,Сорняки,Амброзия,0,
04.06.07,Грибы,Кладоспориум,13,количество спор кладоспориума в воздухе очень незначительное
04.06.07,Грибы,Альтернария,0,
04.06.07,Лиственные деревья,Ольха,0,
04.06.07,Лиственные деревья,Орешник,0,
04.06.07,Лиственные деревья,Тополь,0,
04.06.07,Лиственные деревья,Береза,16,"пыление березы закончилось, но отдельные пыльцевые зерна могут летать в воздухе"
04.06.07,Лиственные деревья,Клен,0,
04.06.07,Лиственные деревья,Вяз,0,
04.06.07,Лиственные деревья,Ясень,0,
04.06.07,Лиственные деревья,Ива,2,подошел к концу период пыления ивы
04.06.07,Лиственные деревья,Дуб,0,
04.06.07,Лиственные деревья,Липа,0,
04.06.07,Хвойные деревья,Ель,3,период пыления ели закончился
04.06.07,Хвойные деревья,Сосна,6,период пыления сосны подошел к концу
04.06.07,Злаки,Злаки,13,пыление злаков продолжается
04.06.07,Сорняки,Маревые,0,
04.06.07,Сорняки,Подорожник,0,
04.06.07,Сорняки,Щавель,1,начинается пыление щавеля
04.06.07,Сорняки,Крапива,4,продолжается период пыления крапивы
01.06.07,Лиственные деревья,Ольха,0,
01.06.07,Лиственные деревья,Орешник,0,
01.06.07,Лиственные деревья,Тополь,0,
01.06.07,Лиственные деревья,Береза,16,"Пыление березы закончилось, но отдельные пыльцевые зерна могут циркулировать в воздухе до конца сезона."
01.06.07,Лиственные деревья,Клен,0,
01.06.07,Лиственные деревья,Вяз,0,
01.06.07,Лиственные деревья,Ясень,0,
01.06.07,Лиственные деревья,Ива,0,
01.06.07,Лиственные деревья,Дуб,0,
01.06.07,Лиственные деревья,Липа,0,
01.06.07,Хвойные деревья,Ель,2,Пыление ели закончилось.
01.06.07,Хвойные деревья,Сосна,14,Заканчивается период пыления сосны.
01.06.07,Злаки,Злаки,29,"Продолжается пыление злаков, снижение концентрации пыльцы в воздухе связано с похолоданием."
01.06.07,Сорняки,Маревые,0,
01.06.07,Сорняки,Подорожник,0,
01.06.07,Сорняки,Щавель,4,Продолжается пыление.
01.06.07,Сорняки,Крапива,2,Продолжается пыление крапивы.
01.06.07,Сорняки,Полынь,0,
01.06.07,Сорняки,Амброзия,0,
01.06.07,Грибы,Кладоспориум,154,Спороношение грибов слабое.
01.06.07,Грибы,Альтернария,1,Спороношение грибов слабое.
31.05.07,Лиственные деревья,Ольха,0,
31.05.07,Лиственные деревья,Орешник,0,
31.05.07,Лиственные деревья,Тополь,0,
31.05.07,Лиственные деревья,Береза,10,Пыление закончилось
31.05.07,Лиственные деревья,Клен,0,
31.05.07,Лиственные деревья,Вяз,0,
31.05.07,Лиственные деревья,Ясень,0,
31.05.07,Лиственные деревья,Ива,0,
31.05.07,Лиственные деревья,Дуб,2,
31.05.07,Лиственные деревья,Липа,0,
31.05.07,Хвойные деревья,Ель,0,
31.05.07,Хвойные деревья,Сосна,15,Пыление заканчивается
31.05.07,Злаки,Злаки,40,"Продолжается сезон пыления злаков, возможно увеличение концентрации"
31.05.07,Сорняки,Маревые,0,
31.05.07,Сорняки,Подорожник,1,"Продолжается сезон пыления, возможно незначительное увеличение концентрации"
31.05.07,Сорняки,Щавель,2,"Продолжается сезон пыления, возможно незначительное увеличение концентрации"
31.05.07,Сорняки,Крапива,0,
31.05.07,Сорняки,Полынь,0,
31.05.07,Сорняки,Амброзия,0,
31.05.07,Грибы,Кладоспориум,213,"Спороношение слабое, возможно увеличение концентрации"
31.05.07,Грибы,Альтернария,5,"Спороношение слабое, возможно увеличение концентрации"
30.05.07,Лиственные деревья,Клен,0,
30.05.07,Лиственные деревья,Вяз,0,
30.05.07,Лиственные деревья,Ясень,0,
30.05.07,Лиственные деревья,Ива,1,Заканчивается сезон пыления.
30.05.07,Лиственные деревья,Дуб,3,Заканчивается сезон пыления.
30.05.07,Лиственные деревья,Липа,0,
30.05.07,Хвойные деревья,Ель,0,
30.05.07,Хвойные деревья,Сосна,16,Заканчивается сезон пыления.
30.05.07,Злаки,Злаки,38,"Начинается пыление злаков, при сохранении жаркой погоды ожидается увеличение концентрации пыльцы злаков в воздухе."
30.05.07,Сорняки,Маревые,0,
30.05.07,Сорняки,Подорожник,1,Начинается период пыления.
30.05.07,Сорняки,Щавель,1,Начинается период пыления.
30.05.07,Сорняки,Крапива,12,Продолжается период пыления.
30.05.07,Сорняки,Полынь,0,
30.05.07,Сорняки,Амброзия,0,
30.05.07,Грибы,Кладоспориум,167,Концентрация спор грибов невысокая.
30.05.07,Грибы,Альтернария,38,Концентрация спор грибов невысокая.
30.05.07,Лиственные деревья,Ольха,0,
30.05.07,Лиственные деревья,Орешник,0,
30.05.07,Лиственные деревья,Тополь,0,
30.05.07,Лиственные деревья,Береза,12,Сезон пыления закончился.
29.05.07,Лиственные деревья,Ольха,0,
29.05.07,Лиственные деревья,Орешник,0,
29.05.07,Лиственные деревья,Тополь,0,
29.05.07,Лиственные деревья,Береза,10,Сезон пыления закончился
29.05.07,Лиственные деревья,Клен,0,
29.05.07,Лиственные деревья,Вяз,0,
29.05.07,Лиственные деревья,Ясень,0,
29.05.07,Лиственные деревья,Ива,0,
29.05.07,Лиственные деревья,Дуб,7,Пыление закончилось
29.05.07,Лиственные деревья,Липа,0,
29.05.07,Хвойные деревья,Ель,1,Пыление закончилось
29.05.07,Хвойные деревья,Сосна,19,Пылегние заканчивается
29.05.07,Злаки,Злаки,45,"Начался сезон пыления злаков, ожидается увеличение концентрации"
29.05.07,Сорняки,Маревые,0,
29.05.07,Сорняки,Подорожник,1,"Началось пыление подорожников, возможно незначительное увеличение концентрации"
29.05.07,Сорняки,Щавель,1,"Началось пыление щавеля, возможно незначительное увеличение концентрации"
29.05.07,Сорняки,Крапива,0,
29.05.07,Сорняки,Полынь,0,
29.05.07,Сорняки,Амброзия,0,
29.05.07,Грибы,Кладоспориум,417,"Концентрация спор грибов невысокая, однако наблюдается ее постоянный рост"
29.05.07,Грибы,Альтернария,14,"Концентрация спор грибов невысокая, однако наблюдается ее постоянный рост"
28.05.07,Лиственные деревья,Ольха,0,
28.05.07,Лиственные деревья,Орешник,0,
28.05.07,Лиственные деревья,Тополь,0,
28.05.07,Лиственные деревья,Береза,28,"Сезон пыления закончен, невысокая концентрация будет сохраняться до конца месяца"
28.05.07,Лиственные деревья,Клен,0,
28.05.07,Лиственные деревья,Вяз,0,
28.05.07,Лиственные деревья,Ясень,0,
28.05.07,Лиственные деревья,Ива,0,
28.05.07,Лиственные деревья,Дуб,0,
28.05.07,Лиственные деревья,Липа,0,
28.05.07,Хвойные деревья,Ель,4,Сезон пыления закончен
28.05.07,Хвойные деревья,Сосна,42,"Сезон пыления заканчивается, невысокая концентрация пыльцы будет сохраняться до конца месяца"
28.05.07,Злаки,Злаки,42,"Начался сезон пыления злаков, ожидается увеличение концентрации"
28.05.07,Сорняки,Маревые,0,
28.05.07,Сорняки,Подорожник,0,
28.05.07,Сорняки,Щавель,9,"Началось пыление щавеля, концентрация стабильно низкая"
28.05.07,Сорняки,Крапива,4,"Началось пыление крапивы, ожидается увеличение концентрации, пик пыления в конце июня-июле"
28.05.07,Сорняки,Полынь,0,
28.05.07,Сорняки,Амброзия,0,
28.05.07,Грибы,Кладоспориум,218,Спороношение слабое
28.05.07,Грибы,Альтернария,6,Спороношение слабое
25.05.07,Лиственные деревья,Ольха,0,
25.05.07,Лиственные деревья,Орешник,0,
25.05.07,Лиственные деревья,Тополь,0,
25.05.07,Лиственные деревья,Береза,57,"Пыление березы закончилось, но пыльцевые зерна будут циркулировать в воздухе до начала июня."
25.05.07,Лиственные деревья,Клен,0,
25.05.07,Лиственные деревья,Вяз,0,
25.05.07,Лиственные деревья,Ясень,0,
25.05.07,Лиственные деревья,Ива,0,
25.05.07,Лиственные деревья,Дуб,0,
25.05.07,Лиственные деревья,Липа,0,
25.05.07,Хвойные деревья,Ель,11,Период пыления заканчивается.
25.05.07,Хвойные деревья,Сосна,227,"Продолжается пыление сосны, концентрация пыльцевых зерен в воздухе будет оставаться стабильной или несколько возрастет."
25.05.07,Злаки,Злаки,2,Начинается пыление злаков. Ожидается увеличение концентрации пыльцы злаков в воздухе.
25.05.07,Сорняки,Маревые,0,
25.05.07,Сорняки,Подорожник,0,
25.05.07,Сорняки,Щавель,0,
25.05.07,Сорняки,Крапива,23,Продолжается период пыления.
25.05.07,Сорняки,Полынь,0,
25.05.07,Сорняки,Амброзия,0,
25.05.07,Грибы,Кладоспориум,179,Спороношение слабое.
25.05.07,Грибы,Альтернария,0,
24.05.07,Лиственные деревья,Ольха,0,
24.05.07,Лиственные деревья,Орешник,0,
24.05.07,Лиственные деревья,Тополь,0,
24.05.07,Лиственные деревья,Береза,32,"Пыление закончилось, но до конца мая в атмосфере еще будет циркулировать пыльца березы"
24.05.07,Лиственные деревья,Клен,0,
24.05.07,Лиственные деревья,Вяз,0,
24.05.07,Лиственные деревья,Ясень,0,
24.05.07,Лиственные деревья,Ива,0,
24.05.07,Лиственные деревья,Дуб,18,"Пыление дуба заканчивается, концентрация снижается"
24.05.07,Лиственные деревья,Липа,0,
24.05.07,Хвойные деревья,Ель,18,"Пыление ели заканчивается, концентрация снижается"
24.05.07,Хвойные деревья,Сосна,239,"Насчалось пыление сосны, возможно увеличение концентрации"
24.05.07,Злаки,Злаки,4,"Началось пыление злаков, ожидается увеличение концентрации"
24.05.07,Сорняки,Маревые,0,
24.05.07,Сорняки,Подорожник,0,
24.05.07,Сорняки,Щавель,1,"Началось пыление щавеля, значительного увеличения концентрации в ближайшие дни не ожидается"
24.05.07,Сорняки,Крапива,0,
24.05.07,Сорняки,Полынь,0,
24.05.07,Сорняки,Амброзия,0,
24.05.07,Грибы,Кладоспориум,404,Спороношение слабое
24.05.07,Грибы,Альтернария,2,Спороношение слабое
23.05.07,Лиственные деревья,Ольха,0,
23.05.07,Лиственные деревья,Орешник,0,
23.05.07,Лиственные деревья,Тополь,0,
23.05.07,Лиственные деревья,Береза,39,Очень постепенно заканчивает пыление береза.
23.05.07,Лиственные деревья,Клен,0,
23.05.07,Лиственные деревья,Вяз,0,
23.05.07,Лиственные деревья,Ясень,0,
23.05.07,Лиственные деревья,Ива,0,
23.05.07,Лиственные деревья,Дуб,30,Подходит к концу основной период пыления дуба.
23.05.07,Лиственные деревья,Липа,0,
23.05.07,Хвойные деревья,Ель,8,Заканчивает пыление ель.
23.05.07,Хвойные деревья,Сосна,173,Начинается основной период пыления сосны.
23.05.07,Злаки,Злаки,0,
23.05.07,Сорняки,Маревые,0,
23.05.07,Сорняки,Подорожник,0,
23.05.07,Сорняки,Щавель,0,
23.05.07,Сорняки,Крапива,25,Начинается основной период пыления крапивы.
23.05.07,Сорняки,Полынь,0,
23.05.07,Сорняки,Амброзия,0,
23.05.07,Грибы,Кладоспориум,39,"Начинает активно пылить кладоспориум, особенно в теплую и сырую погоду."
23.05.07,Грибы,Альтернария,2,Начинается пыление альтернарии.
22.05.07,Лиственные деревья,Ольха,0,
22.05.07,Лиственные деревья,Орешник,0,
22.05.07,Лиственные деревья,Тополь,0,
22.05.07,Лиственные деревья,Береза,21,Заканчивается пыление березы
22.05.07,Лиственные деревья,Клен,0,
22.05.07,Лиственные деревья,Вяз,0,
22.05.07,Лиственные деревья,Ясень,1,"Пыление ясеня закончилось, но отдельные пыльцевые зерна ещё встречаются"
22.05.07,Лиственные деревья,Ива,0,
22.05.07,Лиственные деревья,Дуб,27,Заканчивается пыление дуба
22.05.07,Лиственные деревья,Липа,0,
22.05.07,Хвойные деревья,Ель,2,"Пыление ели закончилось, но отдельные пыльцевые зерна ещё встречаются"
22.05.07,Хвойные деревья,Сосна,35,Начинается пыление сосны
22.05.07,Злаки,Злаки,2,Основной период пыление злаков ещё не начался
22.05.07,Сорняки,Маревые,0,
22.05.07,Сорняки,Подорожник,0,
22.05.07,Сорняки,Щавель,0,
22.05.07,Сорняки,Крапива,0,
22.05.07,Сорняки,Полынь,0,
22.05.07,Сорняки,Амброзия,0,
22.05.07,Грибы,Кладоспориум,128,Концентрация грибов невысокая
22.05.07,Грибы,Альтернария,1,Концентрация грибов невысокая
21.05.07,Лиственные деревья,Ольха,0,
21.05.07,Лиственные деревья,Орешник,0,
21.05.07,Лиственные деревья,Тополь,0,
21.05.07,Лиственные деревья,Береза,43,"Пыление березы заканчивается, концентрация пыльцы будет оставаться на среднем уровне до конца мая"
21.05.07,Лиственные деревья,Клен,0,
21.05.07,Лиственные деревья,Вяз,0,
21.05.07,Лиственные деревья,Ясень,0,
21.05.07,Лиственные деревья,Ива,3,"Пыление весенних видов ив закончилось, возможно незначительное увеличение концентрации пыльцы в начале лета в период цветения летних видов"
21.05.07,Лиственные деревья,Дуб,55,"Пик пыления дуба пришелся на прошедшие выходные, ожидается постепенное уменьшение концентрации"
21.05.07,Лиственные деревья,Липа,0,
21.05.07,Хвойные деревья,Ель,23,"Пик пыления ели прошел, концентрация пыльцы постепенно снижается"
21.05.07,Хвойные деревья,Сосна,7,"Массовое цветение местных видов еще не началось, значительное увеличение концентрации ожидается в начале лета"
21.05.07,Злаки,Злаки,0,
21.05.07,Сорняки,Маревые,0,
21.05.07,Сорняки,Подорожник,0,
21.05.07,Сорняки,Щавель,0,
21.05.07,Сорняки,Крапива,0,
21.05.07,Сорняки,Полынь,0,
21.05.07,Сорняки,Амброзия,0,
21.05.07,Грибы,Кладоспориум,327,Содержание спор низкое
21.05.07,Грибы,Альтернария,1,Содержание спор низкое
18.05.07,Лиственные деревья,Ольха,1,Период пыления давно закончился.
18.05.07,Лиственные деревья,Орешник,0,
18.05.07,Лиственные деревья,Тополь,0,
18.05.07,Лиственные деревья,Береза,20,Местное пыление берез заканчивается.
18.05.07,Лиственные деревья,Клен,0,
18.05.07,Лиственные деревья,Вяз,0,
18.05.07,Лиственные деревья,Ясень,3,"Пыление продолжается, но в этом году оно крайне слабое."
18.05.07,Лиственные деревья,Ива,2,Продолжается период пыления.
18.05.07,Лиственные деревья,Дуб,0,
18.05.07,Лиственные деревья,Липа,0,
18.05.07,Хвойные деревья,Ель,5,Продолжается период пыления.
18.05.07,Хвойные деревья,Сосна,1,Основной период пыления еще не начинался.
18.05.07,Злаки,Злаки,0,
18.05.07,Сорняки,Маревые,0,
18.05.07,Сорняки,Подорожник,0,
18.05.07,Сорняки,Щавель,0,
18.05.07,Сорняки,Крапива,0,
18.05.07,Сорняки,Полынь,0,
18.05.07,Сорняки,Амброзия,0,
18.05.07,Грибы,Кладоспориум,13,Концентрация спор грибов низкая.
18.05.07,Грибы,Альтернария,0,
17.05.07,Лиственные деревья,Ольха,0,
17.05.07,Лиственные деревья,Орешник,0,
17.05.07,Лиственные деревья,Тополь,0,
17.05.07,Лиственные деревья,Береза,842,Продолжается основной период пыления березы. Постепенно количество ее пыльцы в воздухе бедет снижаться.
17.05.07,Лиственные деревья,Клен,0,
17.05.07,Лиственные деревья,Вяз,0,
17.05.07,Лиственные деревья,Ясень,20,Начинается основной период пыления ясеня.
17.05.07,Лиственные деревья,Ива,11,Продолжается пыление ивы.
17.05.07,Лиственные деревья,Дуб,66,С самом разгаре пыление дуба.
17.05.07,Лиственные деревья,Липа,0,
17.05.07,Хвойные деревья,Ель,156,В самом разгаре пыление ели.
17.05.07,Хвойные деревья,Сосна,3,Появляются первые пыльцевые зерна сосны.
17.05.07,Злаки,Злаки,0,
17.05.07,Сорняки,Маревые,0,
17.05.07,Сорняки,Подорожник,0,
17.05.07,Сорняки,Щавель,0,
17.05.07,Сорняки,Крапива,0,
17.05.07,Сорняки,Полынь,0,
17.05.07,Сорняки,Амброзия,0,
17.05.07,Грибы,Кладоспориум,58,Набирает силу пыление кладоспориума. Количество его спор в воздухе будет возрастать вслед за температурой воздуха.
17.05.07,Грибы,Альтернария,0,
16.05.07,Лиственные деревья,Ольха,0,
16.05.07,Лиственные деревья,Орешник,0,
16.05.07,Лиственные деревья,Тополь,0,
16.05.07,Лиственные деревья,Береза,1426,"Местное пыление березы уже заканчивается, но концентрация пыльцы будет оставаться высокой за счет заноса из северных регионов и вторичного подъема пыльцы"
16.05.07,Лиственные деревья,Клен,0,
16.05.07,Лиственные деревья,Вяз,0,
16.05.07,Лиственные деревья,Ясень,26,"Пыление продолжается, возможно увеличение концентрации"
